idx	boot_n	sample
630	12	MMRF_2473_1_BM_CD138pos_pair
673	12	MMRF_2557_1_BM_CD138pos_pair
608	12	MMRF_2436_1_BM_CD138pos_pair
458	12	MMRF_2126_1_BM_CD138pos_pair
354	12	MMRF_1882_1_BM_CD138pos_pair
264	12	MMRF_1727_1_BM_CD138pos_pair
315	12	MMRF_1817_1_BM_CD138pos_pair
787	12	MMRF_2756_1_BM_CD138pos_pair
563	12	MMRF_2330_1_BM_CD138pos_pair
571	12	MMRF_2352_1_BM_CD138pos_pair
147	12	MMRF_1510_1_BM_CD138pos_pair
786	12	MMRF_2755_1_BM_CD138pos_pair
204	12	MMRF_1625_1_BM_CD138pos_pair
330	12	MMRF_1839_1_BM_CD138pos_pair
416	12	MMRF_2039_1_BM_CD138pos_pair
146	12	MMRF_1506_1_BM_CD138pos_pair
83	12	MMRF_1332_1_BM_CD138pos_pair
382	12	MMRF_1963_1_BM_CD138pos_pair
490	12	MMRF_2197_1_BM_CD138pos_pair
251	12	MMRF_1710_1_BM_CD138pos_pair
425	12	MMRF_2059_1_BM_CD138pos_pair
31	12	MMRF_1148_1_BM_CD138pos_pair
329	12	MMRF_1838_1_BM_CD138pos_pair
360	12	MMRF_1895_1_BM_CD138pos_pair
757	12	MMRF_2714_1_BM_CD138pos_pair
88	12	MMRF_1348_1_BM_CD138pos_pair
538	12	MMRF_2288_1_BM_CD138pos_pair
97	12	MMRF_1361_1_BM_CD138pos_pair
197	12	MMRF_1613_1_BM_CD138pos_pair
224	12	MMRF_1652_1_BM_CD138pos_pair
103	12	MMRF_1386_1_BM_CD138pos_pair
807	12	MMRF_2782_1_BM_CD138pos_pair
183	12	MMRF_1588_1_BM_CD138pos_pair
293	12	MMRF_1782_1_BM_CD138pos_pair
366	12	MMRF_1916_1_BM_CD138pos_pair
748	12	MMRF_2701_1_BM_CD138pos_pair
761	12	MMRF_2719_1_BM_CD138pos_pair
321	12	MMRF_1825_1_BM_CD138pos_pair
578	12	MMRF_2368_1_BM_CD138pos_pair
287	12	MMRF_1774_1_BM_CD138pos_pair
670	12	MMRF_2546_1_BM_CD138pos_pair
229	12	MMRF_1664_1_BM_CD138pos_pair
490	12	MMRF_2197_1_BM_CD138pos_pair
690	12	MMRF_2587_1_BM_CD138pos_pair
653	12	MMRF_2514_1_BM_CD138pos_pair
704	12	MMRF_2613_1_BM_CD138pos_pair
708	12	MMRF_2630_1_BM_CD138pos_pair
379	12	MMRF_1955_1_BM_CD138pos_pair
498	12	MMRF_2209_1_BM_CD138pos_pair
169	12	MMRF_1560_1_BM_CD138pos_pair
669	12	MMRF_2545_1_BM_CD138pos_pair
216	12	MMRF_1643_1_BM_CD138pos_pair
785	12	MMRF_2754_1_BM_CD138pos_pair
194	12	MMRF_1607_1_BM_CD138pos_pair
456	12	MMRF_2122_1_BM_CD138pos_pair
596	12	MMRF_2410_1_BM_CD138pos_pair
591	12	MMRF_2400_1_BM_CD138pos_pair
38	12	MMRF_1171_1_BM_CD138pos_pair
580	12	MMRF_2377_1_BM_CD138pos_pair
31	12	MMRF_1148_1_BM_CD138pos_pair
164	12	MMRF_1543_1_BM_CD138pos_pair
636	12	MMRF_2485_1_BM_CD138pos_pair
196	12	MMRF_1610_1_BM_CD138pos_pair
103	12	MMRF_1386_1_BM_CD138pos_pair
523	12	MMRF_2257_1_BM_CD138pos_pair
782	12	MMRF_2751_1_BM_CD138pos_pair
758	12	MMRF_2715_1_BM_CD138pos_pair
185	12	MMRF_1593_1_BM_CD138pos_pair
132	12	MMRF_1461_1_BM_CD138pos_pair
410	12	MMRF_2015_1_BM_CD138pos_pair
42	12	MMRF_1185_1_BM_CD138pos_pair
302	12	MMRF_1794_1_BM_CD138pos_pair
452	12	MMRF_2115_1_BM_CD138pos_pair
776	12	MMRF_2740_1_BM_CD138pos_pair
801	12	MMRF_2774_1_BM_CD138pos_pair
704	12	MMRF_2613_1_BM_CD138pos_pair
353	12	MMRF_1881_1_BM_CD138pos_pair
352	12	MMRF_1880_1_BM_CD138pos_pair
759	12	MMRF_2716_1_BM_CD138pos_pair
729	12	MMRF_2666_1_BM_CD138pos_pair
428	12	MMRF_2063_1_BM_CD138pos_pair
537	12	MMRF_2286_1_BM_CD138pos_pair
174	12	MMRF_1572_1_BM_CD138pos_pair
37	12	MMRF_1169_1_BM_CD138pos_pair
261	12	MMRF_1723_1_BM_CD138pos_pair
543	12	MMRF_2293_1_BM_CD138pos_pair
647	12	MMRF_2503_1_BM_CD138pos_pair
269	12	MMRF_1738_1_BM_CD138pos_pair
61	12	MMRF_1277_1_BM_CD138pos_pair
159	12	MMRF_1537_1_BM_CD138pos_pair
588	12	MMRF_2394_1_BM_CD138pos_pair
204	12	MMRF_1625_1_BM_CD138pos_pair
470	12	MMRF_2151_1_BM_CD138pos_pair
217	12	MMRF_1644_1_BM_CD138pos_pair
397	12	MMRF_1994_1_BM_CD138pos_pair
466	12	MMRF_2143_1_BM_CD138pos_pair
480	12	MMRF_2176_1_BM_CD138pos_pair
461	12	MMRF_2132_1_BM_CD138pos_pair
762	12	MMRF_2721_1_BM_CD138pos_pair
417	12	MMRF_2041_1_BM_CD138pos_pair
68	12	MMRF_1300_1_BM_CD138pos_pair
588	12	MMRF_2394_1_BM_CD138pos_pair
42	12	MMRF_1185_1_BM_CD138pos_pair
576	12	MMRF_2366_1_BM_CD138pos_pair
76	12	MMRF_1320_1_BM_CD138pos_pair
314	12	MMRF_1816_1_BM_CD138pos_pair
387	12	MMRF_1972_1_BM_CD138pos_pair
134	12	MMRF_1466_1_BM_CD138pos_pair
203	12	MMRF_1624_1_BM_CD138pos_pair
574	12	MMRF_2364_1_BM_CD138pos_pair
586	12	MMRF_2386_1_BM_CD138pos_pair
615	12	MMRF_2446_1_BM_CD138pos_pair
152	12	MMRF_1522_1_BM_CD138pos_pair
726	12	MMRF_2660_1_BM_CD138pos_pair
414	12	MMRF_2026_1_BM_CD138pos_pair
813	12	MMRF_2794_1_BM_CD138pos_pair
437	12	MMRF_2087_1_BM_CD138pos_pair
196	12	MMRF_1610_1_BM_CD138pos_pair
329	12	MMRF_1838_1_BM_CD138pos_pair
340	12	MMRF_1856_1_BM_CD138pos_pair
55	12	MMRF_1261_1_BM_CD138pos_pair
104	12	MMRF_1388_1_BM_CD138pos_pair
385	12	MMRF_1970_1_BM_CD138pos_pair
659	12	MMRF_2523_1_BM_CD138pos_pair
773	12	MMRF_2737_1_BM_CD138pos_pair
374	12	MMRF_1930_1_BM_CD138pos_pair
47	12	MMRF_1210_1_BM_CD138pos_pair
670	12	MMRF_2546_1_BM_CD138pos_pair
213	12	MMRF_1640_1_BM_CD138pos_pair
732	12	MMRF_2670_1_BM_CD138pos_pair
808	12	MMRF_2787_1_BM_CD138pos_pair
55	12	MMRF_1261_1_BM_CD138pos_pair
267	12	MMRF_1735_1_BM_CD138pos_pair
801	12	MMRF_2774_1_BM_CD138pos_pair
113	12	MMRF_1413_1_BM_CD138pos_pair
322	12	MMRF_1830_1_BM_CD138pos_pair
428	12	MMRF_2063_1_BM_CD138pos_pair
420	12	MMRF_2050_1_BM_CD138pos_pair
165	12	MMRF_1546_1_BM_CD138pos_pair
337	12	MMRF_1851_1_BM_CD138pos_pair
6	12	MMRF_1032_1_BM_CD138pos_pair
198	12	MMRF_1614_1_BM_CD138pos_pair
729	12	MMRF_2666_1_BM_CD138pos_pair
670	12	MMRF_2546_1_BM_CD138pos_pair
314	12	MMRF_1816_1_BM_CD138pos_pair
748	12	MMRF_2701_1_BM_CD138pos_pair
461	12	MMRF_2132_1_BM_CD138pos_pair
253	12	MMRF_1714_1_BM_CD138pos_pair
468	12	MMRF_2149_1_BM_CD138pos_pair
539	12	MMRF_2289_1_BM_CD138pos_pair
813	12	MMRF_2794_1_BM_CD138pos_pair
490	12	MMRF_2197_1_BM_CD138pos_pair
248	12	MMRF_1700_1_BM_CD138pos_pair
236	12	MMRF_1676_1_BM_CD138pos_pair
729	12	MMRF_2666_1_BM_CD138pos_pair
648	12	MMRF_2504_1_BM_CD138pos_pair
186	12	MMRF_1595_1_BM_CD138pos_pair
758	12	MMRF_2715_1_BM_CD138pos_pair
755	12	MMRF_2708_1_BM_CD138pos_pair
539	12	MMRF_2289_1_BM_CD138pos_pair
259	12	MMRF_1721_1_BM_CD138pos_pair
83	12	MMRF_1332_1_BM_CD138pos_pair
10	12	MMRF_1045_1_BM_CD138pos_pair
261	12	MMRF_1723_1_BM_CD138pos_pair
215	12	MMRF_1642_1_BM_CD138pos_pair
348	12	MMRF_1867_1_BM_CD138pos_pair
453	12	MMRF_2116_1_BM_CD138pos_pair
328	12	MMRF_1837_1_BM_CD138pos_pair
607	12	MMRF_2433_1_BM_CD138pos_pair
442	12	MMRF_2095_1_BM_CD138pos_pair
774	12	MMRF_2738_1_BM_CD138pos_pair
124	12	MMRF_1445_1_BM_CD138pos_pair
362	12	MMRF_1906_1_BM_CD138pos_pair
709	12	MMRF_2631_1_BM_CD138pos_pair
217	12	MMRF_1644_1_BM_CD138pos_pair
142	12	MMRF_1497_1_BM_CD138pos_pair
25	12	MMRF_1092_1_BM_CD138pos_pair
769	12	MMRF_2731_1_BM_CD138pos_pair
607	12	MMRF_2433_1_BM_CD138pos_pair
446	12	MMRF_2102_1_BM_CD138pos_pair
64	12	MMRF_1285_1_BM_CD138pos_pair
529	12	MMRF_2269_1_BM_CD138pos_pair
835	12	MMRF_2831_1_BM_CD138pos_pair
784	12	MMRF_2753_1_BM_CD138pos_pair
169	12	MMRF_1560_1_BM_CD138pos_pair
527	12	MMRF_2267_1_BM_CD138pos_pair
121	12	MMRF_1434_1_BM_CD138pos_pair
303	12	MMRF_1795_1_BM_CD138pos_pair
441	12	MMRF_2093_1_BM_CD138pos_pair
769	12	MMRF_2731_1_BM_CD138pos_pair
278	12	MMRF_1759_1_BM_CD138pos_pair
149	12	MMRF_1512_1_BM_CD138pos_pair
518	12	MMRF_2245_1_BM_CD138pos_pair
460	12	MMRF_2129_1_BM_CD138pos_pair
120	12	MMRF_1433_1_BM_CD138pos_pair
509	12	MMRF_2229_1_BM_CD138pos_pair
177	12	MMRF_1576_1_BM_CD138pos_pair
253	12	MMRF_1714_1_BM_CD138pos_pair
146	12	MMRF_1506_1_BM_CD138pos_pair
117	12	MMRF_1426_1_BM_CD138pos_pair
757	12	MMRF_2714_1_BM_CD138pos_pair
39	12	MMRF_1178_1_BM_CD138pos_pair
464	12	MMRF_2140_1_BM_CD138pos_pair
302	12	MMRF_1794_1_BM_CD138pos_pair
436	12	MMRF_2083_1_BM_CD138pos_pair
410	12	MMRF_2015_1_BM_CD138pos_pair
616	12	MMRF_2449_1_BM_CD138pos_pair
286	12	MMRF_1773_1_BM_CD138pos_pair
358	12	MMRF_1891_1_BM_CD138pos_pair
107	12	MMRF_1392_1_BM_CD138pos_pair
201	12	MMRF_1621_1_BM_CD138pos_pair
281	12	MMRF_1763_1_BM_CD138pos_pair
331	12	MMRF_1841_1_BM_CD138pos_pair
120	12	MMRF_1433_1_BM_CD138pos_pair
653	12	MMRF_2514_1_BM_CD138pos_pair
593	12	MMRF_2404_1_BM_CD138pos_pair
831	12	MMRF_2827_1_BM_CD138pos_pair
750	12	MMRF_2703_1_BM_CD138pos_pair
168	12	MMRF_1555_1_BM_CD138pos_pair
65	12	MMRF_1286_1_BM_CD138pos_pair
559	12	MMRF_2326_1_BM_CD138pos_pair
458	12	MMRF_2126_1_BM_CD138pos_pair
326	12	MMRF_1834_1_BM_CD138pos_pair
278	12	MMRF_1759_1_BM_CD138pos_pair
650	12	MMRF_2506_1_BM_CD138pos_pair
222	12	MMRF_1650_1_BM_CD138pos_pair
142	12	MMRF_1497_1_BM_CD138pos_pair
705	12	MMRF_2614_1_BM_CD138pos_pair
103	12	MMRF_1386_1_BM_CD138pos_pair
169	12	MMRF_1560_1_BM_CD138pos_pair
831	12	MMRF_2827_1_BM_CD138pos_pair
566	12	MMRF_2335_1_BM_CD138pos_pair
717	12	MMRF_2643_1_BM_CD138pos_pair
356	12	MMRF_1888_1_BM_CD138pos_pair
491	12	MMRF_2198_1_BM_CD138pos_pair
438	12	MMRF_2089_1_BM_CD138pos_pair
372	12	MMRF_1928_1_BM_CD138pos_pair
517	12	MMRF_2244_1_BM_CD138pos_pair
533	12	MMRF_2273_1_BM_CD138pos_pair
373	12	MMRF_1929_1_BM_CD138pos_pair
130	12	MMRF_1454_1_BM_CD138pos_pair
548	12	MMRF_2305_1_BM_CD138pos_pair
118	12	MMRF_1431_1_BM_CD138pos_pair
562	12	MMRF_2329_1_BM_CD138pos_pair
123	12	MMRF_1439_1_BM_CD138pos_pair
413	12	MMRF_2024_1_BM_CD138pos_pair
314	12	MMRF_1816_1_BM_CD138pos_pair
146	12	MMRF_1506_1_BM_CD138pos_pair
191	12	MMRF_1602_1_BM_CD138pos_pair
797	12	MMRF_2768_1_BM_CD138pos_pair
248	12	MMRF_1700_1_BM_CD138pos_pair
547	12	MMRF_2302_1_BM_CD138pos_pair
146	12	MMRF_1506_1_BM_CD138pos_pair
312	12	MMRF_1814_1_BM_CD138pos_pair
120	12	MMRF_1433_1_BM_CD138pos_pair
551	12	MMRF_2308_1_BM_CD138pos_pair
256	12	MMRF_1718_1_BM_CD138pos_pair
671	12	MMRF_2548_1_BM_CD138pos_pair
528	12	MMRF_2268_1_BM_CD138pos_pair
634	12	MMRF_2478_1_BM_CD138pos_pair
326	12	MMRF_1834_1_BM_CD138pos_pair
34	12	MMRF_1157_1_BM_CD138pos_pair
712	12	MMRF_2637_1_BM_CD138pos_pair
125	12	MMRF_1446_1_BM_CD138pos_pair
388	12	MMRF_1977_1_BM_CD138pos_pair
657	12	MMRF_2519_1_BM_CD138pos_pair
236	12	MMRF_1676_1_BM_CD138pos_pair
358	12	MMRF_1891_1_BM_CD138pos_pair
543	12	MMRF_2293_1_BM_CD138pos_pair
163	12	MMRF_1542_1_BM_CD138pos_pair
57	12	MMRF_1267_1_BM_CD138pos_pair
759	12	MMRF_2716_1_BM_CD138pos_pair
331	12	MMRF_1841_1_BM_CD138pos_pair
542	12	MMRF_2292_1_BM_CD138pos_pair
309	12	MMRF_1807_1_BM_CD138pos_pair
550	12	MMRF_2307_1_BM_CD138pos_pair
77	12	MMRF_1323_1_BM_CD138pos_pair
490	12	MMRF_2197_1_BM_CD138pos_pair
507	12	MMRF_2225_1_BM_CD138pos_pair
844	12	MMRF_2847_1_BM_CD138pos_pair
513	12	MMRF_2236_1_BM_CD138pos_pair
625	12	MMRF_2465_1_BM_CD138pos_pair
584	12	MMRF_2383_1_BM_CD138pos_pair
842	12	MMRF_2839_1_BM_CD138pos_pair
769	12	MMRF_2731_1_BM_CD138pos_pair
291	12	MMRF_1780_1_BM_CD138pos_pair
536	12	MMRF_2284_1_BM_CD138pos_pair
121	12	MMRF_1434_1_BM_CD138pos_pair
401	12	MMRF_1999_1_BM_CD138pos_pair
512	12	MMRF_2232_1_BM_CD138pos_pair
229	12	MMRF_1664_1_BM_CD138pos_pair
502	12	MMRF_2216_1_BM_CD138pos_pair
264	12	MMRF_1727_1_BM_CD138pos_pair
261	12	MMRF_1723_1_BM_CD138pos_pair
740	12	MMRF_2688_1_BM_CD138pos_pair
584	12	MMRF_2383_1_BM_CD138pos_pair
75	12	MMRF_1318_1_BM_CD138pos_pair
318	12	MMRF_1822_1_BM_CD138pos_pair
323	12	MMRF_1831_1_BM_CD138pos_pair
633	12	MMRF_2477_1_BM_CD138pos_pair
756	12	MMRF_2709_1_BM_CD138pos_pair
678	12	MMRF_2566_1_BM_CD138pos_pair
117	12	MMRF_1426_1_BM_CD138pos_pair
104	12	MMRF_1388_1_BM_CD138pos_pair
241	12	MMRF_1683_1_BM_CD138pos_pair
148	12	MMRF_1511_1_BM_CD138pos_pair
248	12	MMRF_1700_1_BM_CD138pos_pair
553	12	MMRF_2313_1_BM_CD138pos_pair
367	12	MMRF_1917_1_BM_CD138pos_pair
637	12	MMRF_2486_1_BM_CD138pos_pair
786	12	MMRF_2755_1_BM_CD138pos_pair
317	12	MMRF_1820_1_BM_CD138pos_pair
640	12	MMRF_2489_1_BM_CD138pos_pair
152	12	MMRF_1522_1_BM_CD138pos_pair
343	12	MMRF_1860_1_BM_CD138pos_pair
485	12	MMRF_2186_1_BM_CD138pos_pair
444	12	MMRF_2098_1_BM_CD138pos_pair
381	12	MMRF_1960_1_BM_CD138pos_pair
469	12	MMRF_2150_1_BM_CD138pos_pair
654	12	MMRF_2516_1_BM_CD138pos_pair
24	12	MMRF_1090_1_BM_CD138pos_pair
26	12	MMRF_1098_1_BM_CD138pos_pair
838	12	MMRF_2834_1_BM_CD138pos_pair
685	12	MMRF_2579_1_BM_CD138pos_pair
642	12	MMRF_2493_1_BM_CD138pos_pair
554	12	MMRF_2314_1_BM_CD138pos_pair
112	12	MMRF_1408_1_BM_CD138pos_pair
93	12	MMRF_1356_1_BM_CD138pos_pair
184	12	MMRF_1589_1_BM_CD138pos_pair
489	12	MMRF_2195_1_BM_CD138pos_pair
4	12	MMRF_1030_1_BM_CD138pos_pair
845	12	MMRF_2848_1_BM_CD138pos_pair
340	12	MMRF_1856_1_BM_CD138pos_pair
25	12	MMRF_1092_1_BM_CD138pos_pair
589	12	MMRF_2397_1_BM_CD138pos_pair
52	12	MMRF_1251_1_BM_CD138pos_pair
510	12	MMRF_2230_1_BM_CD138pos_pair
655	12	MMRF_2517_1_BM_CD138pos_pair
728	12	MMRF_2665_1_BM_CD138pos_pair
80	12	MMRF_1327_1_BM_CD138pos_pair
361	12	MMRF_1900_1_BM_CD138pos_pair
711	12	MMRF_2636_1_BM_CD138pos_pair
623	12	MMRF_2461_1_BM_CD138pos_pair
503	12	MMRF_2220_1_BM_CD138pos_pair
711	12	MMRF_2636_1_BM_CD138pos_pair
576	12	MMRF_2366_1_BM_CD138pos_pair
399	12	MMRF_1997_1_BM_CD138pos_pair
133	12	MMRF_1462_1_BM_CD138pos_pair
133	12	MMRF_1462_1_BM_CD138pos_pair
597	12	MMRF_2411_1_BM_CD138pos_pair
488	12	MMRF_2194_1_BM_CD138pos_pair
234	12	MMRF_1672_1_BM_CD138pos_pair
382	12	MMRF_1963_1_BM_CD138pos_pair
595	12	MMRF_2409_1_BM_CD138pos_pair
69	12	MMRF_1304_1_BM_CD138pos_pair
115	12	MMRF_1424_1_BM_CD138pos_pair
276	12	MMRF_1755_1_BM_CD138pos_pair
420	12	MMRF_2050_1_BM_CD138pos_pair
81	12	MMRF_1328_1_BM_CD138pos_pair
359	12	MMRF_1893_1_BM_CD138pos_pair
483	12	MMRF_2183_1_BM_CD138pos_pair
711	12	MMRF_2636_1_BM_CD138pos_pair
34	12	MMRF_1157_1_BM_CD138pos_pair
40	12	MMRF_1179_1_BM_CD138pos_pair
513	12	MMRF_2236_1_BM_CD138pos_pair
520	12	MMRF_2250_1_BM_CD138pos_pair
119	12	MMRF_1432_1_BM_CD138pos_pair
126	12	MMRF_1447_1_BM_CD138pos_pair
384	12	MMRF_1967_1_BM_CD138pos_pair
281	12	MMRF_1763_1_BM_CD138pos_pair
211	12	MMRF_1637_1_BM_CD138pos_pair
431	12	MMRF_2076_1_BM_CD138pos_pair
362	12	MMRF_1906_1_BM_CD138pos_pair
586	12	MMRF_2386_1_BM_CD138pos_pair
786	12	MMRF_2755_1_BM_CD138pos_pair
147	12	MMRF_1510_1_BM_CD138pos_pair
370	12	MMRF_1922_1_BM_CD138pos_pair
816	12	MMRF_2801_1_BM_CD138pos_pair
677	12	MMRF_2564_1_BM_CD138pos_pair
169	12	MMRF_1560_1_BM_CD138pos_pair
28	12	MMRF_1107_1_BM_CD138pos_pair
491	12	MMRF_2198_1_BM_CD138pos_pair
176	12	MMRF_1574_1_BM_CD138pos_pair
231	12	MMRF_1667_1_BM_CD138pos_pair
846	12	MMRF_2851_1_BM_CD138pos_pair
336	12	MMRF_1850_1_BM_CD138pos_pair
795	12	MMRF_2765_1_BM_CD138pos_pair
22	12	MMRF_1086_1_BM_CD138pos_pair
719	12	MMRF_2647_1_BM_CD138pos_pair
686	12	MMRF_2580_1_BM_CD138pos_pair
836	12	MMRF_2832_1_BM_CD138pos_pair
118	12	MMRF_1431_1_BM_CD138pos_pair
695	12	MMRF_2596_1_BM_CD138pos_pair
370	12	MMRF_1922_1_BM_CD138pos_pair
681	12	MMRF_2572_1_BM_CD138pos_pair
569	12	MMRF_2341_1_BM_CD138pos_pair
394	12	MMRF_1988_1_BM_CD138pos_pair
781	12	MMRF_2750_1_BM_CD138pos_pair
294	12	MMRF_1783_1_BM_CD138pos_pair
670	12	MMRF_2546_1_BM_CD138pos_pair
229	12	MMRF_1664_1_BM_CD138pos_pair
606	12	MMRF_2429_1_BM_CD138pos_pair
592	12	MMRF_2401_1_BM_CD138pos_pair
71	12	MMRF_1308_1_BM_CD138pos_pair
678	12	MMRF_2566_1_BM_CD138pos_pair
682	12	MMRF_2573_1_BM_CD138pos_pair
735	12	MMRF_2678_1_BM_CD138pos_pair
203	12	MMRF_1624_1_BM_CD138pos_pair
284	12	MMRF_1771_1_BM_CD138pos_pair
805	12	MMRF_2779_1_BM_CD138pos_pair
808	12	MMRF_2787_1_BM_CD138pos_pair
583	12	MMRF_2380_1_BM_CD138pos_pair
126	12	MMRF_1447_1_BM_CD138pos_pair
358	12	MMRF_1891_1_BM_CD138pos_pair
726	12	MMRF_2660_1_BM_CD138pos_pair
302	12	MMRF_1794_1_BM_CD138pos_pair
281	12	MMRF_1763_1_BM_CD138pos_pair
70	12	MMRF_1307_1_BM_CD138pos_pair
437	12	MMRF_2087_1_BM_CD138pos_pair
514	12	MMRF_2237_1_BM_CD138pos_pair
1	12	MMRF_1016_1_BM_CD138pos_pair
21	12	MMRF_1082_1_BM_CD138pos_pair
280	12	MMRF_1761_1_BM_CD138pos_pair
774	12	MMRF_2738_1_BM_CD138pos_pair
22	12	MMRF_1086_1_BM_CD138pos_pair
82	12	MMRF_1331_1_BM_CD138pos_pair
124	12	MMRF_1445_1_BM_CD138pos_pair
443	12	MMRF_2097_1_BM_CD138pos_pair
504	12	MMRF_2222_1_BM_CD138pos_pair
556	12	MMRF_2317_1_BM_CD138pos_pair
161	12	MMRF_1539_1_BM_CD138pos_pair
234	12	MMRF_1672_1_BM_CD138pos_pair
77	12	MMRF_1323_1_BM_CD138pos_pair
444	12	MMRF_2098_1_BM_CD138pos_pair
817	12	MMRF_2805_1_BM_CD138pos_pair
518	12	MMRF_2245_1_BM_CD138pos_pair
322	12	MMRF_1830_1_BM_CD138pos_pair
748	12	MMRF_2701_1_BM_CD138pos_pair
248	12	MMRF_1700_1_BM_CD138pos_pair
661	12	MMRF_2525_1_BM_CD138pos_pair
17	12	MMRF_1073_1_BM_CD138pos_pair
426	12	MMRF_2061_1_BM_CD138pos_pair
724	12	MMRF_2655_1_BM_CD138pos_pair
319	12	MMRF_1823_1_BM_CD138pos_pair
775	12	MMRF_2739_1_BM_CD138pos_pair
193	12	MMRF_1605_1_BM_CD138pos_pair
496	12	MMRF_2204_1_BM_CD138pos_pair
451	12	MMRF_2113_1_BM_CD138pos_pair
661	12	MMRF_2525_1_BM_CD138pos_pair
459	12	MMRF_2128_1_BM_CD138pos_pair
839	12	MMRF_2835_1_BM_CD138pos_pair
402	12	MMRF_2000_1_BM_CD138pos_pair
769	12	MMRF_2731_1_BM_CD138pos_pair
834	12	MMRF_2830_1_BM_CD138pos_pair
219	12	MMRF_1646_1_BM_CD138pos_pair
139	12	MMRF_1486_1_BM_CD138pos_pair
262	12	MMRF_1725_1_BM_CD138pos_pair
477	12	MMRF_2172_1_BM_CD138pos_pair
293	12	MMRF_1782_1_BM_CD138pos_pair
364	12	MMRF_1911_1_BM_CD138pos_pair
554	12	MMRF_2314_1_BM_CD138pos_pair
66	12	MMRF_1290_1_BM_CD138pos_pair
578	12	MMRF_2368_1_BM_CD138pos_pair
141	12	MMRF_1491_1_BM_CD138pos_pair
546	12	MMRF_2301_1_BM_CD138pos_pair
239	12	MMRF_1680_1_BM_CD138pos_pair
732	12	MMRF_2670_1_BM_CD138pos_pair
549	12	MMRF_2306_1_BM_CD138pos_pair
93	12	MMRF_1356_1_BM_CD138pos_pair
421	12	MMRF_2054_1_BM_CD138pos_pair
415	12	MMRF_2038_1_BM_CD138pos_pair
278	12	MMRF_1759_1_BM_CD138pos_pair
215	12	MMRF_1642_1_BM_CD138pos_pair
334	12	MMRF_1846_1_BM_CD138pos_pair
761	12	MMRF_2719_1_BM_CD138pos_pair
677	12	MMRF_2564_1_BM_CD138pos_pair
794	12	MMRF_2764_1_BM_CD138pos_pair
812	12	MMRF_2793_1_BM_CD138pos_pair
110	12	MMRF_1401_1_BM_CD138pos_pair
791	12	MMRF_2761_1_BM_CD138pos_pair
805	12	MMRF_2779_1_BM_CD138pos_pair
843	12	MMRF_2840_1_BM_CD138pos_pair
440	12	MMRF_2091_1_BM_CD138pos_pair
624	12	MMRF_2464_1_BM_CD138pos_pair
490	12	MMRF_2197_1_BM_CD138pos_pair
547	12	MMRF_2302_1_BM_CD138pos_pair
615	12	MMRF_2446_1_BM_CD138pos_pair
502	12	MMRF_2216_1_BM_CD138pos_pair
757	12	MMRF_2714_1_BM_CD138pos_pair
425	12	MMRF_2059_1_BM_CD138pos_pair
126	12	MMRF_1447_1_BM_CD138pos_pair
752	12	MMRF_2705_1_BM_CD138pos_pair
659	12	MMRF_2523_1_BM_CD138pos_pair
300	12	MMRF_1792_1_BM_CD138pos_pair
785	12	MMRF_2754_1_BM_CD138pos_pair
344	12	MMRF_1861_1_BM_CD138pos_pair
449	12	MMRF_2111_1_BM_CD138pos_pair
783	12	MMRF_2752_1_BM_CD138pos_pair
375	12	MMRF_1931_1_BM_CD138pos_pair
457	12	MMRF_2125_1_BM_CD138pos_pair
306	12	MMRF_1801_1_BM_CD138pos_pair
631	12	MMRF_2475_1_BM_CD138pos_pair
71	12	MMRF_1308_1_BM_CD138pos_pair
14	12	MMRF_1055_1_BM_CD138pos_pair
11	12	MMRF_1048_1_BM_CD138pos_pair
251	12	MMRF_1710_1_BM_CD138pos_pair
101	12	MMRF_1380_1_BM_CD138pos_pair
185	12	MMRF_1593_1_BM_CD138pos_pair
413	12	MMRF_2024_1_BM_CD138pos_pair
483	12	MMRF_2183_1_BM_CD138pos_pair
300	12	MMRF_1792_1_BM_CD138pos_pair
655	12	MMRF_2517_1_BM_CD138pos_pair
489	12	MMRF_2195_1_BM_CD138pos_pair
447	12	MMRF_2106_1_BM_CD138pos_pair
389	12	MMRF_1978_1_BM_CD138pos_pair
219	12	MMRF_1646_1_BM_CD138pos_pair
302	12	MMRF_1794_1_BM_CD138pos_pair
98	12	MMRF_1365_1_BM_CD138pos_pair
20	12	MMRF_1079_1_BM_CD138pos_pair
230	12	MMRF_1665_1_BM_CD138pos_pair
88	12	MMRF_1348_1_BM_CD138pos_pair
493	12	MMRF_2200_1_BM_CD138pos_pair
688	12	MMRF_2583_1_BM_CD138pos_pair
721	12	MMRF_2651_1_BM_CD138pos_pair
623	12	MMRF_2461_1_BM_CD138pos_pair
220	12	MMRF_1647_1_BM_CD138pos_pair
692	12	MMRF_2592_1_BM_CD138pos_pair
356	12	MMRF_1888_1_BM_CD138pos_pair
129	12	MMRF_1453_1_BM_CD138pos_pair
833	12	MMRF_2829_1_BM_CD138pos_pair
165	12	MMRF_1546_1_BM_CD138pos_pair
733	12	MMRF_2676_1_BM_CD138pos_pair
98	12	MMRF_1365_1_BM_CD138pos_pair
747	12	MMRF_2699_1_BM_CD138pos_pair
512	12	MMRF_2232_1_BM_CD138pos_pair
765	12	MMRF_2727_1_BM_CD138pos_pair
47	12	MMRF_1210_1_BM_CD138pos_pair
438	12	MMRF_2089_1_BM_CD138pos_pair
