sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
SCI034	amp_chr_1p_NOTCH2	0.006	0.35	0.14285714285714288	0	chr_1p_NOTCH2	6e-4	no
SCI034	amp_chr_1q_CKS1B	0.016	0.35	0.14285714285714288	0	chr_1q_CKS1B	6e-4	no
SCI034	amp_chr_2p	0.04	0.35	0.14285714285714288	0	chr_2p	4e-4	no
SCI034	amp_chr_2q	0.04	0.35	0.14285714285714288	0	chr_2q	4e-4	no
SCI034	amp_chr_3p	0.023	0.35	0.14285714285714288	0	chr_3p	4e-4	yes
SCI034	amp_chr_3q	0.023	0.35	0.14285714285714288	0	chr_3q	4e-4	yes
SCI034	amp_chr_4p	0.008	0.35	0.14285714285714288	0	chr_4p	5e-4	no
SCI034	amp_chr_4q	0.008	0.35	0.14285714285714288	0	chr_4q	5e-4	no
SCI034	amp_chr_5p	0.022	0.35	0.14285714285714288	0	chr_5p	5e-4	yes
SCI034	amp_chr_5q	0.033	0.35	0.14285714285714288	0	chr_5q	7e-4	yes
SCI034	amp_chr_6p	0.024	0.35	0.14285714285714288	0	chr_6p	5e-4	no
SCI034	amp_chr_6q	0.024	0.35	0.14285714285714288	0	chr_6q	5e-4	no
SCI034	amp_chr_7p	0.013	0.35	0.14285714285714288	0	chr_7p	0.001	yes
SCI034	amp_chr_7q	0	0.35	0.14285714285714288	0	chr_7q	8e-4	yes
SCI034	amp_chr_8p	0.029	0.35	0.14285714285714288	0	chr_8p	5e-4	no
SCI034	amp_chr_8q_MYC	0.004	0.35	0.14285714285714288	0	chr_8q_MYC	5e-4	no
SCI034	amp_chr_8q_MYC_enhancer	0.004	0.35	0.14285714285714288	0	chr_8q_MYC_enhancer	5e-4	no
SCI034	amp_chr_9p	0.011	0.35	0.14285714285714288	0	chr_9p	0.001	yes
SCI034	amp_chr_9q	0.028	0.35	0.14285714285714288	0	chr_9q	7e-4	yes
SCI034	amp_chr_10p	0.023	0.35	0.14285714285714288	0	chr_10p	5e-4	no
SCI034	amp_chr_10q	0.023	0.35	0.14285714285714288	0	chr_10q	5e-4	no
SCI034	amp_chr_11p	0.018	0.35	0.14285714285714288	0	chr_11p	5e-4	yes
SCI034	amp_chr_11q_CCND1	0	0.35	0.14285714285714288	0	chr_11q_CCND1	5e-4	yes
SCI034	amp_chr_12p	0	0.35	0.14285714285714288	0	chr_12p	5e-4	no
SCI034	amp_chr_12q	0	0.35	0.14285714285714288	0	chr_12q	5e-4	no
SCI034	amp_chr_13q	0	0.35	0.14285714285714288	0	chr_13q	6e-4	no
SCI034	amp_chr_14q	0.025	0.35	0.14285714285714288	0	chr_14q	7e-4	no
SCI034	amp_chr_15q	0.033	0.35	0.14285714285714288	0	chr_15q	9e-4	yes
SCI034	amp_chr_16p	0	0.35	0.14285714285714288	0	chr_16p	7e-4	no
SCI034	amp_chr_16q	0	0.35	0.14285714285714288	0	chr_16q	7e-4	no
SCI034	amp_chr_17p	0	0.35	0.14285714285714288	0	chr_17p	7e-4	no
SCI034	amp_chr_17q	0.038	0.35	0.14285714285714288	0	chr_17q	0.001	no
SCI034	amp_chr_18p	0.018	0.35	0.14285714285714288	0	chr_18p	7e-4	no
SCI034	amp_chr_18q	0.018	0.35	0.14285714285714288	0	chr_18q	7e-4	no
SCI034	amp_chr_19p	0	0.35	0.14285714285714288	0	chr_19p	0.0013	yes
SCI034	amp_chr_19q	0	0.35	0.14285714285714288	0	chr_19q	0.0018	yes
SCI034	amp_chr_20p	0.033	0.35	0.14285714285714288	0	chr_20p	0.0011	no
SCI034	amp_chr_20q	0.026	0.35	0.14285714285714288	0	chr_20q	0.0011	no
SCI034	amp_chr_21q	0.021	0.35	0.14285714285714288	0	chr_21q	0.0011	yes
SCI034	amp_chr_22q	0	0.35	0.14285714285714288	0	chr_22q	0.0017	no
SCI034	del_chr_1p_CDKN2C	0	0.35	0.14285714285714288	0	chr_1p_CDKN2C	6e-4	no
SCI034	del_chr_1p_EVI5	0	0.35	0.14285714285714288	0	chr_1p_EVI5	6e-4	no
SCI034	del_chr_1p_TENT5C	0	0.35	0.14285714285714288	0	chr_1p_TENT5C	6e-4	no
SCI034	del_chr_1q	0	0.35	0.14285714285714288	0	chr_1q	7e-4	no
SCI034	del_chr_2p	0	0.35	0.14285714285714288	0	chr_2p	4e-4	no
SCI034	del_chr_2q	0	0.35	0.14285714285714288	0	chr_2q	4e-4	no
SCI034	del_chr_3p	0	0.35	0.14285714285714288	0	chr_3p	4e-4	no
SCI034	del_chr_3q	0	0.35	0.14285714285714288	0	chr_3q	4e-4	no
SCI034	del_chr_4p	0	0.35	0.14285714285714288	0	chr_4p	5e-4	no
SCI034	del_chr_4q	0	0.35	0.14285714285714288	0	chr_4q	5e-4	no
SCI034	del_chr_5p	0	0.35	0.14285714285714288	0	chr_5p	5e-4	no
SCI034	del_chr_5q	0	0.35	0.14285714285714288	0	chr_5q	7e-4	no
SCI034	del_chr_6p	0	0.35	0.14285714285714288	0	chr_6p	5e-4	no
SCI034	del_chr_6q	0	0.35	0.14285714285714288	0	chr_6q	5e-4	no
SCI034	del_chr_7p	0	0.35	0.14285714285714288	0	chr_7p	0.001	no
SCI034	del_chr_7q	0.026	0.35	0.14285714285714288	0	chr_7q	8e-4	no
SCI034	del_chr_8p	0	0.35	0.14285714285714288	0	chr_8p	5e-4	no
SCI034	del_chr_8q	0	0.35	0.14285714285714288	0	chr_8q	5e-4	no
SCI034	del_chr_9p	0	0.35	0.14285714285714288	0	chr_9p	0.001	no
SCI034	del_chr_9q	0	0.35	0.14285714285714288	0	chr_9q	7e-4	no
SCI034	del_chr_10p	0	0.35	0.14285714285714288	0	chr_10p	5e-4	no
SCI034	del_chr_10q_NFKB2	0.001	0.35	0.14285714285714288	0	chr_10q_NFKB2	5e-4	no
SCI034	del_chr_11p	0	0.35	0.14285714285714288	0	chr_11p	5e-4	no
SCI034	del_chr_11q_BIRC2	0.006	0.35	0.14285714285714288	0	chr_11q_BIRC2	5e-4	no
SCI034	del_chr_12p	0.001	0.35	0.14285714285714288	0	chr_12p	5e-4	no
SCI034	del_chr_12q	0.001	0.35	0.14285714285714288	0	chr_12q	5e-4	no
SCI034	del_chr_13q_RB1	0.898	0.35	0.14285714285714288	1	chr_13q_RB1	6e-4	no
SCI034	del_chr_14q_MAX	0	0.35	0.14285714285714288	0	chr_14q_MAX	7e-4	no
SCI034	del_chr_14q_TRAF3	0	0.35	0.14285714285714288	0	chr_14q_TRAF3	7e-4	no
SCI034	del_chr_15q	0	0.35	0.14285714285714288	0	chr_15q	9e-4	no
SCI034	del_chr_16p	0.003	0.35	0.14285714285714288	0	chr_16p	7e-4	no
SCI034	del_chr_16q_CYLD	0.027	0.35	0.14285714285714288	0	chr_16q_CYLD	7e-4	no
SCI034	del_chr_17p_TP53	0.026	0.35	0.14285714285714288	0	chr_17p_TP53	7e-4	no
SCI034	del_chr_17q	0	0.35	0.14285714285714288	0	chr_17q	0.001	no
SCI034	del_chr_18p	0	0.35	0.14285714285714288	0	chr_18p	7e-4	no
SCI034	del_chr_18q	0	0.35	0.14285714285714288	0	chr_18q	7e-4	no
SCI034	del_chr_19p	0.09	0.35	0.14285714285714288	0	chr_19p	0.0013	no
SCI034	del_chr_19q	0.093	0.35	0.14285714285714288	0	chr_19q	0.0018	no
SCI034	del_chr_20p	0	0.35	0.14285714285714288	0	chr_20p	0.0011	no
SCI034	del_chr_20q	0	0.35	0.14285714285714288	0	chr_20q	0.0011	no
SCI034	del_chr_21q	0	0.35	0.14285714285714288	0	chr_21q	0.0011	no
SCI034	del_chr_22q	0.014	0.35	0.14285714285714288	0	chr_22q	0.0017	no
SCI034	HyperDiploidy	0	0.35	0.14285714285714288	0	NA	0.002	NA
SCI035	amp_chr_1p_NOTCH2	0.013	0.12	0.4166666666666667	0	chr_1p_NOTCH2	3e-4	no
SCI035	amp_chr_1q_CKS1B	0.013	0.12	0.4166666666666667	0	chr_1q_CKS1B	3e-4	no
SCI035	amp_chr_2p	0.094	0.12	0.4166666666666667	0	chr_2p	6e-4	no
SCI035	amp_chr_2q	0.041	0.12	0.4166666666666667	0	chr_2q	5e-4	no
SCI035	amp_chr_3p	0	0.12	0.4166666666666667	0	chr_3p	3e-4	yes
SCI035	amp_chr_3q	0	0.12	0.4166666666666667	0	chr_3q	3e-4	yes
SCI035	amp_chr_4p	0	0.12	0.4166666666666667	0	chr_4p	8e-4	no
SCI035	amp_chr_4q	0.012	0.12	0.4166666666666667	0	chr_4q	4e-4	no
SCI035	amp_chr_5p	0	0.12	0.4166666666666667	0	chr_5p	8e-4	yes
SCI035	amp_chr_5q	0.031	0.12	0.4166666666666667	0	chr_5q	5e-4	yes
SCI035	amp_chr_6p	0.785	0.12	0.4166666666666667	1	chr_6p	4e-4	no
SCI035	amp_chr_6q	0.785	0.12	0.4166666666666667	1	chr_6q	4e-4	no
SCI035	amp_chr_7p	0	0.12	0.4166666666666667	0	chr_7p	4e-4	yes
SCI035	amp_chr_7q	0	0.12	0.4166666666666667	0	chr_7q	4e-4	yes
SCI035	amp_chr_8p	0.018	0.12	0.4166666666666667	0	chr_8p	4e-4	no
SCI035	amp_chr_8q_MYC	0.001	0.12	0.4166666666666667	0	chr_8q_MYC	4e-4	no
SCI035	amp_chr_8q_MYC_enhancer	0.001	0.12	0.4166666666666667	0	chr_8q_MYC_enhancer	4e-4	no
SCI035	amp_chr_9p	0	0.12	0.4166666666666667	0	chr_9p	7e-4	yes
SCI035	amp_chr_9q	0.042	0.12	0.4166666666666667	0	chr_9q	9e-4	yes
SCI035	amp_chr_10p	1	0.12	0.4166666666666667	1	chr_10p	4e-4	no
SCI035	amp_chr_10q	1	0.12	0.4166666666666667	1	chr_10q	4e-4	no
SCI035	amp_chr_11p	-999	0.12	0.4166666666666667	-999	chr_11p	6e-4	yes
SCI035	amp_chr_11q_CCND1	-999	0.12	0.4166666666666667	-999	chr_11q_CCND1	6e-4	yes
SCI035	amp_chr_12p	0	0.12	0.4166666666666667	0	chr_12p	4e-4	no
SCI035	amp_chr_12q	0	0.12	0.4166666666666667	0	chr_12q	4e-4	no
SCI035	amp_chr_13q	0	0.12	0.4166666666666667	0	chr_13q	5e-4	no
SCI035	amp_chr_14q	0	0.12	0.4166666666666667	0	chr_14q	5e-4	no
SCI035	amp_chr_15q	0.016	0.12	0.4166666666666667	0	chr_15q	5e-4	yes
SCI035	amp_chr_16p	0.006	0.12	0.4166666666666667	0	chr_16p	8e-4	no
SCI035	amp_chr_16q	0.054	0.12	0.4166666666666667	0	chr_16q	7e-4	no
SCI035	amp_chr_17p	0.019	0.12	0.4166666666666667	0	chr_17p	8e-4	no
SCI035	amp_chr_17q	0	0.12	0.4166666666666667	0	chr_17q	0.001	no
SCI035	amp_chr_18p	0.843	0.12	0.4166666666666667	1	chr_18p	6e-4	no
SCI035	amp_chr_18q	0.843	0.12	0.4166666666666667	1	chr_18q	6e-4	no
SCI035	amp_chr_19p	-999	0.12	0.4166666666666667	-999	chr_19p	0.001	yes
SCI035	amp_chr_19q	-999	0.12	0.4166666666666667	-999	chr_19q	0.0011	yes
SCI035	amp_chr_20p	0.001	0.12	0.4166666666666667	0	chr_20p	8e-4	no
SCI035	amp_chr_20q	0.04	0.12	0.4166666666666667	0	chr_20q	7e-4	no
SCI035	amp_chr_21q	0.073	0.12	0.4166666666666667	0	chr_21q	0.0011	yes
SCI035	amp_chr_22q	0.021	0.12	0.4166666666666667	0	chr_22q	7e-4	no
SCI035	del_chr_1p_CDKN2C	0	0.12	0.4166666666666667	0	chr_1p_CDKN2C	3e-4	no
SCI035	del_chr_1p_EVI5	0	0.12	0.4166666666666667	0	chr_1p_EVI5	3e-4	no
SCI035	del_chr_1p_TENT5C	0	0.12	0.4166666666666667	0	chr_1p_TENT5C	3e-4	no
SCI035	del_chr_1q	0	0.12	0.4166666666666667	0	chr_1q	3e-4	no
SCI035	del_chr_2p	0	0.12	0.4166666666666667	0	chr_2p	6e-4	no
SCI035	del_chr_2q	0	0.12	0.4166666666666667	0	chr_2q	5e-4	no
SCI035	del_chr_3p	0.03	0.12	0.4166666666666667	0	chr_3p	3e-4	no
SCI035	del_chr_3q	0.03	0.12	0.4166666666666667	0	chr_3q	3e-4	no
SCI035	del_chr_4p	0.07	0.12	0.4166666666666667	0	chr_4p	8e-4	no
SCI035	del_chr_4q	0	0.12	0.4166666666666667	0	chr_4q	4e-4	no
SCI035	del_chr_5p	0.08	0.12	0.4166666666666667	0	chr_5p	8e-4	no
SCI035	del_chr_5q	0	0.12	0.4166666666666667	0	chr_5q	5e-4	no
SCI035	del_chr_6p	0	0.12	0.4166666666666667	0	chr_6p	4e-4	no
SCI035	del_chr_6q	0	0.12	0.4166666666666667	0	chr_6q	4e-4	no
SCI035	del_chr_7p	0.022	0.12	0.4166666666666667	0	chr_7p	4e-4	no
SCI035	del_chr_7q	0.022	0.12	0.4166666666666667	0	chr_7q	4e-4	no
SCI035	del_chr_8p	0	0.12	0.4166666666666667	0	chr_8p	4e-4	no
SCI035	del_chr_8q	0	0.12	0.4166666666666667	0	chr_8q	4e-4	no
SCI035	del_chr_9p	0.012	0.12	0.4166666666666667	0	chr_9p	7e-4	no
SCI035	del_chr_9q	0	0.12	0.4166666666666667	0	chr_9q	9e-4	no
SCI035	del_chr_10p	0	0.12	0.4166666666666667	0	chr_10p	4e-4	no
SCI035	del_chr_10q_NFKB2	0	0.12	0.4166666666666667	0	chr_10q_NFKB2	4e-4	no
SCI035	del_chr_11p	0	0.12	0.4166666666666667	0	chr_11p	6e-4	no
SCI035	del_chr_11q_BIRC2	0	0.12	0.4166666666666667	0	chr_11q_BIRC2	6e-4	no
SCI035	del_chr_12p	0.156	0.12	0.4166666666666667	0	chr_12p	4e-4	no
SCI035	del_chr_12q	0.156	0.12	0.4166666666666667	0	chr_12q	4e-4	no
SCI035	del_chr_13q_RB1	1	0.12	0.4166666666666667	1	chr_13q_RB1	5e-4	no
SCI035	del_chr_14q_MAX	0.944	0.12	0.4166666666666667	1	chr_14q_MAX	5e-4	no
SCI035	del_chr_14q_TRAF3	0.944	0.12	0.4166666666666667	1	chr_14q_TRAF3	5e-4	no
SCI035	del_chr_15q	0	0.12	0.4166666666666667	0	chr_15q	5e-4	no
SCI035	del_chr_16p	0	0.12	0.4166666666666667	0	chr_16p	8e-4	no
SCI035	del_chr_16q_CYLD	0	0.12	0.4166666666666667	0	chr_16q_CYLD	7e-4	no
SCI035	del_chr_17p_TP53	0	0.12	0.4166666666666667	0	chr_17p_TP53	8e-4	no
SCI035	del_chr_17q	0.012	0.12	0.4166666666666667	0	chr_17q	0.001	no
SCI035	del_chr_18p	0	0.12	0.4166666666666667	0	chr_18p	6e-4	no
SCI035	del_chr_18q	0	0.12	0.4166666666666667	0	chr_18q	6e-4	no
SCI035	del_chr_19p	0	0.12	0.4166666666666667	0	chr_19p	0.001	no
SCI035	del_chr_19q	0	0.12	0.4166666666666667	0	chr_19q	0.0011	no
SCI035	del_chr_20p	0	0.12	0.4166666666666667	0	chr_20p	8e-4	no
SCI035	del_chr_20q	0	0.12	0.4166666666666667	0	chr_20q	7e-4	no
SCI035	del_chr_21q	0	0.12	0.4166666666666667	0	chr_21q	0.0011	no
SCI035	del_chr_22q	0	0.12	0.4166666666666667	0	chr_22q	7e-4	no
SCI035	HyperDiploidy	0.829	0.12	0.4166666666666667	1	NA	7.999999999999999e-4	NA
SCI036	amp_chr_1p_NOTCH2	0	0.1	0.5	0	chr_1p_NOTCH2	4e-4	no
SCI036	amp_chr_1q_CKS1B	0	0.1	0.5	0	chr_1q_CKS1B	4e-4	no
SCI036	amp_chr_2p	0.211	0.1	0.5	0	chr_2p	6e-4	no
SCI036	amp_chr_2q	0.089	0.1	0.5	0	chr_2q	9e-4	no
SCI036	amp_chr_3p	-999	0.1	0.5	-999	chr_3p	6e-4	yes
SCI036	amp_chr_3q	0.284	0.1	0.5	0	chr_3q	8e-4	yes
SCI036	amp_chr_4p	0	0.1	0.5	0	chr_4p	4e-4	no
SCI036	amp_chr_4q	0	0.1	0.5	0	chr_4q	4e-4	no
SCI036	amp_chr_5p	-999	0.1	0.5	-999	chr_5p	4e-4	yes
SCI036	amp_chr_5q	-999	0.1	0.5	-999	chr_5q	4e-4	yes
SCI036	amp_chr_6p	0	0.1	0.5	0	chr_6p	4e-4	no
SCI036	amp_chr_6q	0	0.1	0.5	0	chr_6q	5e-4	no
SCI036	amp_chr_7p	0	0.1	0.5	0	chr_7p	5e-4	yes
SCI036	amp_chr_7q	0	0.1	0.5	0	chr_7q	7e-4	yes
SCI036	amp_chr_8p	0	0.1	0.5	0	chr_8p	4e-4	no
SCI036	amp_chr_8q_MYC	0.052	0.1	0.5	0	chr_8q_MYC	4e-4	no
SCI036	amp_chr_8q_MYC_enhancer	0.052	0.1	0.5	0	chr_8q_MYC_enhancer	4e-4	no
SCI036	amp_chr_9p	-999	0.1	0.5	-999	chr_9p	5e-4	yes
SCI036	amp_chr_9q	-999	0.1	0.5	-999	chr_9q	5e-4	yes
SCI036	amp_chr_10p	0	0.1	0.5	0	chr_10p	5e-4	no
SCI036	amp_chr_10q	0	0.1	0.5	0	chr_10q	5e-4	no
SCI036	amp_chr_11p	0.471	0.1	0.5	0	chr_11p	5e-4	yes
SCI036	amp_chr_11q_CCND1	-999	0.1	0.5	-999	chr_11q_CCND1	5e-4	yes
SCI036	amp_chr_12p	0	0.1	0.5	0	chr_12p	5e-4	no
SCI036	amp_chr_12q	0	0.1	0.5	0	chr_12q	5e-4	no
SCI036	amp_chr_13q	0	0.1	0.5	0	chr_13q	6e-4	no
SCI036	amp_chr_14q	0	0.1	0.5	0	chr_14q	8e-4	no
SCI036	amp_chr_15q	0.477	0.1	0.5	0	chr_15q	6e-4	yes
SCI036	amp_chr_16p	0	0.1	0.5	0	chr_16p	0.0012	no
SCI036	amp_chr_16q	0	0.1	0.5	0	chr_16q	9e-4	no
SCI036	amp_chr_17p	0	0.1	0.5	0	chr_17p	0.0013	no
SCI036	amp_chr_17q	0	0.1	0.5	0	chr_17q	0.001	no
SCI036	amp_chr_18p	0	0.1	0.5	0	chr_18p	7e-4	no
SCI036	amp_chr_18q	0	0.1	0.5	0	chr_18q	6e-4	no
SCI036	amp_chr_19p	0.422	0.1	0.5	0	chr_19p	7e-4	yes
SCI036	amp_chr_19q	0.422	0.1	0.5	0	chr_19q	7e-4	yes
SCI036	amp_chr_20p	0	0.1	0.5	0	chr_20p	6e-4	no
SCI036	amp_chr_20q	0	0.1	0.5	0	chr_20q	6e-4	no
SCI036	amp_chr_21q	0	0.1	0.5	0	chr_21q	0.001	yes
SCI036	amp_chr_22q	0	0.1	0.5	0	chr_22q	0.0014	no
SCI036	del_chr_1p_CDKN2C	0.295	0.1	0.5	0	chr_1p_CDKN2C	4e-4	no
SCI036	del_chr_1p_EVI5	0.295	0.1	0.5	0	chr_1p_EVI5	4e-4	no
SCI036	del_chr_1p_TENT5C	0.295	0.1	0.5	0	chr_1p_TENT5C	4e-4	no
SCI036	del_chr_1q	0.416	0.1	0.5	0	chr_1q	4e-4	no
SCI036	del_chr_2p	0	0.1	0.5	0	chr_2p	6e-4	no
SCI036	del_chr_2q	0	0.1	0.5	0	chr_2q	9e-4	no
SCI036	del_chr_3p	0	0.1	0.5	0	chr_3p	6e-4	no
SCI036	del_chr_3q	0	0.1	0.5	0	chr_3q	8e-4	no
SCI036	del_chr_4p	0.023	0.1	0.5	0	chr_4p	4e-4	no
SCI036	del_chr_4q	0.023	0.1	0.5	0	chr_4q	4e-4	no
SCI036	del_chr_5p	0	0.1	0.5	0	chr_5p	4e-4	no
SCI036	del_chr_5q	0	0.1	0.5	0	chr_5q	4e-4	no
SCI036	del_chr_6p	0.215	0.1	0.5	0	chr_6p	4e-4	no
SCI036	del_chr_6q	0.223	0.1	0.5	0	chr_6q	5e-4	no
SCI036	del_chr_7p	0.126	0.1	0.5	0	chr_7p	5e-4	no
SCI036	del_chr_7q	0.113	0.1	0.5	0	chr_7q	7e-4	no
SCI036	del_chr_8p	0.069	0.1	0.5	0	chr_8p	4e-4	no
SCI036	del_chr_8q	0.072	0.1	0.5	0	chr_8q	5e-4	no
SCI036	del_chr_9p	0	0.1	0.5	0	chr_9p	5e-4	no
SCI036	del_chr_9q	0	0.1	0.5	0	chr_9q	5e-4	no
SCI036	del_chr_10p	0.121	0.1	0.5	0	chr_10p	5e-4	no
SCI036	del_chr_10q_NFKB2	0	0.1	0.5	0	chr_10q_NFKB2	5e-4	no
SCI036	del_chr_11p	0	0.1	0.5	0	chr_11p	5e-4	no
SCI036	del_chr_11q_BIRC2	0	0.1	0.5	0	chr_11q_BIRC2	5e-4	no
SCI036	del_chr_12p	0.171	0.1	0.5	0	chr_12p	5e-4	no
SCI036	del_chr_12q	0.171	0.1	0.5	0	chr_12q	5e-4	no
SCI036	del_chr_13q_RB1	0	0.1	0.5	0	chr_13q_RB1	6e-4	no
SCI036	del_chr_14q_MAX	0	0.1	0.5	0	chr_14q_MAX	6e-4	no
SCI036	del_chr_14q_TRAF3	0	0.1	0.5	0	chr_14q_TRAF3	6e-4	no
SCI036	del_chr_15q	0	0.1	0.5	0	chr_15q	6e-4	no
SCI036	del_chr_16p	0.279	0.1	0.5	0	chr_16p	0.0012	no
SCI036	del_chr_16q_CYLD	0	0.1	0.5	0	chr_16q_CYLD	8e-4	no
SCI036	del_chr_17p_TP53	0.094	0.1	0.5	0	chr_17p_TP53	0.0012	no
SCI036	del_chr_17q	0.181	0.1	0.5	0	chr_17q	0.001	no
SCI036	del_chr_18p	0.092	0.1	0.5	0	chr_18p	7e-4	no
SCI036	del_chr_18q	0.081	0.1	0.5	0	chr_18q	6e-4	no
SCI036	del_chr_19p	0	0.1	0.5	0	chr_19p	7e-4	no
SCI036	del_chr_19q	0	0.1	0.5	0	chr_19q	7e-4	no
SCI036	del_chr_20p	0.135	0.1	0.5	0	chr_20p	6e-4	no
SCI036	del_chr_20q	0.135	0.1	0.5	0	chr_20q	6e-4	no
SCI036	del_chr_21q	0.167	0.1	0.5	0	chr_21q	0.001	no
SCI036	del_chr_22q	0.142	0.1	0.5	0	chr_22q	0.0014	no
SCI036	HyperDiploidy	0.6	0.1	0.5	1	NA	5e-4	NA
SCI037	amp_chr_1p_NOTCH2	0	0.64	0.078125	0	chr_1p_NOTCH2	6e-4	no
SCI037	amp_chr_1q_CKS1B	1	0.64	0.078125	1	chr_1q_CKS1B	9e-4	no
SCI037	amp_chr_2p	0.001	0.64	0.078125	0	chr_2p	7e-4	no
SCI037	amp_chr_2q	0.01	0.64	0.078125	0	chr_2q	6e-4	no
SCI037	amp_chr_3p	-999	0.64	0.078125	-999	chr_3p	0.0013	yes
SCI037	amp_chr_3q	-999	0.64	0.078125	-999	chr_3q	8e-4	yes
SCI037	amp_chr_4p	0	0.64	0.078125	0	chr_4p	0.001	no
SCI037	amp_chr_4q	0.006	0.64	0.078125	0	chr_4q	6e-4	no
SCI037	amp_chr_5p	0	0.64	0.078125	0	chr_5p	5e-4	yes
SCI037	amp_chr_5q	0	0.64	0.078125	0	chr_5q	5e-4	yes
SCI037	amp_chr_6p	0.012	0.64	0.078125	0	chr_6p	5e-4	no
SCI037	amp_chr_6q	0.012	0.64	0.078125	0	chr_6q	5e-4	no
SCI037	amp_chr_7p	0	0.64	0.078125	0	chr_7p	8e-4	yes
SCI037	amp_chr_7q	0	0.64	0.078125	0	chr_7q	8e-4	yes
SCI037	amp_chr_8p	0.019	0.64	0.078125	0	chr_8p	6e-4	no
SCI037	amp_chr_8q_MYC	0.022	0.64	0.078125	0	chr_8q_MYC	6e-4	no
SCI037	amp_chr_8q_MYC_enhancer	0.022	0.64	0.078125	0	chr_8q_MYC_enhancer	6e-4	no
SCI037	amp_chr_9p	-999	0.64	0.078125	-999	chr_9p	0.0013	yes
SCI037	amp_chr_9q	-999	0.64	0.078125	-999	chr_9q	0.0015	yes
SCI037	amp_chr_10p	0.002	0.64	0.078125	0	chr_10p	0.0013	no
SCI037	amp_chr_10q	0.03	0.64	0.078125	0	chr_10q	0.0013	no
SCI037	amp_chr_11p	0	0.64	0.078125	0	chr_11p	9e-4	yes
SCI037	amp_chr_11q_CCND1	-999	0.64	0.078125	-999	chr_11q_CCND1	9e-4	yes
SCI037	amp_chr_12p	0	0.64	0.078125	0	chr_12p	6e-4	no
SCI037	amp_chr_12q	0	0.64	0.078125	0	chr_12q	6e-4	no
SCI037	amp_chr_13q	0.003	0.64	0.078125	0	chr_13q	7e-4	no
SCI037	amp_chr_14q	0	0.64	0.078125	0	chr_14q	9e-4	no
SCI037	amp_chr_15q	0	0.64	0.078125	0	chr_15q	7e-4	yes
SCI037	amp_chr_16p	0.004	0.64	0.078125	0	chr_16p	9e-4	no
SCI037	amp_chr_16q	0.016	0.64	0.078125	0	chr_16q	0.0013	no
SCI037	amp_chr_17p	0.968	0.64	0.078125	1	chr_17p	0.0013	no
SCI037	amp_chr_17q	0.972	0.64	0.078125	1	chr_17q	0.0014	no
SCI037	amp_chr_18p	0.923	0.64	0.078125	1	chr_18p	0.001	no
SCI037	amp_chr_18q	0.923	0.64	0.078125	1	chr_18q	0.001	no
SCI037	amp_chr_19p	-999	0.64	0.078125	-999	chr_19p	0.0011	yes
SCI037	amp_chr_19q	-999	0.64	0.078125	-999	chr_19q	0.0011	yes
SCI037	amp_chr_20p	0	0.64	0.078125	0	chr_20p	0.0013	no
SCI037	amp_chr_20q	0	0.64	0.078125	0	chr_20q	0.0011	no
SCI037	amp_chr_21q	0	0.64	0.078125	0	chr_21q	0.0012	yes
SCI037	amp_chr_22q	0	0.64	0.078125	0	chr_22q	0.0014	no
SCI037	del_chr_1p_CDKN2C	0.02	0.64	0.078125	0	chr_1p_CDKN2C	6e-4	no
SCI037	del_chr_1p_EVI5	0.02	0.64	0.078125	0	chr_1p_EVI5	6e-4	no
SCI037	del_chr_1p_TENT5C	0.02	0.64	0.078125	0	chr_1p_TENT5C	6e-4	no
SCI037	del_chr_1q	0	0.64	0.078125	0	chr_1q	9e-4	no
SCI037	del_chr_2p	0	0.64	0.078125	0	chr_2p	7e-4	no
SCI037	del_chr_2q	0	0.64	0.078125	0	chr_2q	6e-4	no
SCI037	del_chr_3p	0	0.64	0.078125	0	chr_3p	0.0013	no
SCI037	del_chr_3q	0	0.64	0.078125	0	chr_3q	8e-4	no
SCI037	del_chr_4p	0.002	0.64	0.078125	0	chr_4p	0.001	no
SCI037	del_chr_4q	0	0.64	0.078125	0	chr_4q	6e-4	no
SCI037	del_chr_5p	0.011	0.64	0.078125	0	chr_5p	5e-4	no
SCI037	del_chr_5q	0.011	0.64	0.078125	0	chr_5q	5e-4	no
SCI037	del_chr_6p	0	0.64	0.078125	0	chr_6p	5e-4	no
SCI037	del_chr_6q	0	0.64	0.078125	0	chr_6q	5e-4	no
SCI037	del_chr_7p	0.017	0.64	0.078125	0	chr_7p	8e-4	no
SCI037	del_chr_7q	0.03	0.64	0.078125	0	chr_7q	8e-4	no
SCI037	del_chr_8p	0	0.64	0.078125	0	chr_8p	6e-4	no
SCI037	del_chr_8q	0	0.64	0.078125	0	chr_8q	6e-4	no
SCI037	del_chr_9p	0	0.64	0.078125	0	chr_9p	0.0013	no
SCI037	del_chr_9q	0	0.64	0.078125	0	chr_9q	0.0015	no
SCI037	del_chr_10p	0	0.64	0.078125	0	chr_10p	0.0013	no
SCI037	del_chr_10q_NFKB2	0	0.64	0.078125	0	chr_10q_NFKB2	7e-4	no
SCI037	del_chr_11p	0.025	0.64	0.078125	0	chr_11p	9e-4	no
SCI037	del_chr_11q_BIRC2	0	0.64	0.078125	0	chr_11q_BIRC2	9e-4	no
SCI037	del_chr_12p	0.117	0.64	0.078125	1	chr_12p	6e-4	no
