ID	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_1p	chr_1q	chr_20p	chr_20q	chr_21q	chr_22q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_3q_BCL6	chr_11q_BIRC2	chr_1p_CDKN2C	chr_16q_CYLD	chr_1p_EVI5	chr_14q_MAX	chr_1q_MCL1	chr_8q_MYC_amp	chr_8q_MYC_del	chr_4p_NSD2	chr_2q_SP140	chr_1p_TENT5C	chr_3q_TERC	chr_16p_BCMA	chr_22q_XBP1
Tumor_Only_046_pair	2.0875|0.0074	2.1424|0.0081	3.036|0.0114	3.031|0.0092	2.8979|0.0073	2.8979|0.0073	0.9405|0.0073	2.0014|0.0114	5.0311|0.0165	2.0148|0.0109	2.0148|0.0109	1.9981|0.0096	1.9981|0.0096	3.0515|0.0124	3.0515|0.0124	3.8268|0.0086	3.959|0.0127	2.8823|0.0109	3.0357|0.0068	1.9863|0.0138	2|0.0088	3.0568|0.0109	1.9981|0.013	2.9147|0.0087	2.2858|0.0091	3.0371|0.0077	3.0371|0.0077	1.9917|0.0066	1.9917|0.0066	3.9494|0.0097	3.9494|0.0097	2.8826|0.0112	1.6746|0.009	2.9196|0.0094	3.0392|0.0077	1.9401|0.0102	2.9212|0.0088	2.9337|0.0144	3.762|0.0268	3.0371|0.0077	3.0272|0.0076	2.0047|0.0076	2.0148|0.0109	2.0047|0.0076	1.9946|0.0105	2.9986|0.0107	2.9212|0.0088	2.9212|0.0088	1.9917|0.0066	2.0652|0.0084	2.8823|0.0109	3.0371|0.0077	2.0148|0.0109	1.9977|0.008
Tumor_Only_047_pair	1.999|0.0157	2.0122|0.0118	2.0689|0.0129	1.9967|0.0192	1.997|0.1	1.997|0.1	1.8769|0.1	2.0158|0.0159	3.0117|0.0187	1.9733|0.0187	1.9885|0.0177	1.9877|0.0218	2.0043|0.0131	2.9987|0.0138	2.9987|0.0138	2.1845|0.0154	2.0595|0.0149	2.0017|0.0121	3.9558|0.0543	3.0311|0.0228	2.9886|0.0188	3.0167|0.0202	3.0759|0.1	3.0086|0.0191	2.971|0.0187	2.9855|0.0231	2.993|0.0166	2.0009|0.0114	1.9838|0.011	2.9962|0.018	2.9771|0.0191	2.985|0.0207	1.9791|0.012	2.0107|0.0167	2.0068|0.0152	2.0063|0.0177	1.9991|0.0137	2.9698|0.0161	3.0248|0.0232	2.9902|0.0126	1.9948|0.0143	2.003|0.0105	1.9839|0.0166	1.9945|0.0144	2.0098|0.0169	3.9558|0.0202	2.0015|0.0168	2.0015|0.0168	2.0388|0.0108	2.97|0.0183	1.9945|0.0144	2.9902|0.0126	1.9606|0.0144	3.0759|0.1
Tumor_Only_048_pair	3.0232|0.0069	3.0232|0.0069	5.4505|0.0031	5.4505|0.0031	3.6965|0.0035	3.6965|0.0035	2.3174|0.0084	5.8669|0.0066	4.8422|0.0051	8.3651|0.0053	8.3651|0.0053	9.2244|0.0036	9.2244|0.0036	0.3567|0.0067	0.3567|0.0067	8.3562|0.0059	8.3562|0.0059	5.9555|0.0059	5.9555|0.0059	7.5117|0.0059	7.5117|0.0059	5.3176|0.0081	11.1911|0.0077	1.8154|0.004	1.8154|0.004	2.5005|0.0036	2.5005|0.0035	0.3478|0.0039	0.3478|0.0039	1.7593|0.0044	1.7593|0.0044	2.3125|0.0052	0.6106|0.0039	1.8597|0.0062	1.8597|0.0062	2.1403|0.0077	2.1403|0.0077	5.8876|0.005	5.8876|0.005	2.5005|0.0036	5.4505|0.0031	5.9555|0.0059	8.3651|0.0053	5.9555|0.0059	5.8669|0.0066	5.9555|0.0059	2.1403|0.0077	2.1403|0.0077	0.3478|0.0039	1.8154|0.004	5.9555|0.0059	2.5005|0.0036	8.3651|0.0053	11.1911|0.0077
Tumor_Only_049_pair	3.0231|0.017	3.0231|0.017	3.0081|0.0114	2.966|0.0107	1.9736|0.0059	1.9736|0.0059	1.9664|0.0102	1.9948|0.01	3.0009|0.0096	1.9359|0.0073	1.471|0.0078	2.9704|0.0082	2.9704|0.0082	2.0983|0.0053	2.0983|0.0053	2.8859|0.0063	2.8859|0.0063	1.9891|0.0058	3.1058|0.0115	1.9738|0.0066	1.9738|0.0066	1.9849|0.0088	1.9419|0.0103	2.0088|0.0091	2.0195|0.0069	2.0057|0.0052	2.0057|0.0052	2.0438|0.0069	2.0438|0.0069	2.0256|0.0124	2.0256|0.0124	2.2624|0.0082	2.2624|0.0082	2.0052|0.0072	2.0052|0.0072	1.9332|0.0102	1.9332|0.0102	3.0511|0.0071	3.0463|0.0153	2.0057|0.0052	2.966|0.0107	1.9891|0.0058	1.9359|0.0073	1.9891|0.0058	1.9948|0.01	3.0007|0.0062	1.9332|0.0102	1.9332|0.0102	2.0438|0.0069	2.0195|0.0069	1.9891|0.0058	2.0057|0.0052	1.9359|0.0073	1.9419|0.0103
Tumor_Only_050_pair	2.0107|0.0049	2.0107|0.0049	2.9911|0.0132	3.0023|0.0121	2.0007|0.0098	1.9993|0.0103	2.0225|0.0093	2.0127|0.0092	3.0143|0.0168	1.9907|0.0076	1.1275|0.0051	1.9911|0.0076	1.9911|0.0076	2.0221|0.0073	2.0221|0.0073	2.9767|0.0095	2.9767|0.0095	1.9989|0.0043	1.9989|0.0043	1.9891|0.008	1.9891|0.008	1.9964|0.0106	0.9876|0.0032	2.0012|0.0112	2.0012|0.0112	2.0043|0.0062	2.0043|0.0062	2.0118|0.0076	2.0118|0.0076	3.0074|0.0129	3.0074|0.0129	1.9909|0.0131	1.9985|0.0136	2.0043|0.0089	2.4375|0.0126	2.004|0.0133	1.9986|0.0093	4.0332|0.014	4.0332|0.014	2.0043|0.0062	3.0107|0.0114	1.9989|0.0043	1.1275|0.0051	1.9989|0.0043	2.013|0.0092	1.9989|0.0043	1.9986|0.0093	1.9986|0.0093	2.0118|0.0076	2.0012|0.0112	1.9989|0.0043	2.0043|0.0062	1.9907|0.0076	0.9876|0.0032
Tumor_Only_051_pair	1.9834|0.0049	1.9834|0.0049	2.0017|0.0094	2.0017|0.0094	2.0099|0.0062	0.8839|0.0082	1.7082|0.0077	2.0298|0.01	1.9917|0.0067	2.0184|0.008	2.0184|0.008	1.064|0.0066	2.0423|0.0083	2.015|0.0116	2.8548|0.0088	2.1209|0.0085	2.1008|0.0081	1.9681|0.0099	3.6379|0.0136	1.9983|0.0117	1.9809|0.0118	2.0424|0.0121	2.0107|0.0089	1.9655|0.0111	1.9655|0.0111	1.981|0.0096	2.9106|0.0065	1.9672|0.0057	1.9672|0.0057	1.9718|0.0088	1.9718|0.0088	1.9536|0.0063	0.9354|0.0063	2.0136|0.0095	2.009|0.0061	1.9894|0.0058	1.9894|0.0058	0.9809|0.0102	2.0063|0.0075	2.9106|0.0065	2.0017|0.0094	1.9661|0.0099	2.0184|0.008	1.9737|0.0098	2.0298|0.01	3.023|0.009	1.9894|0.0058	1.9894|0.0058	1.9672|0.0057	1.9655|0.0111	1.9737|0.0098	2.9106|0.0065	2.0184|0.008	2.0239|0.0076
Tumor_Only_052_pair	1.9837|0.0072	2.0139|0.0055	2.022|0.0072	2.022|0.0072	2|0.0093	2|0.0093	0.2361|0.0067	2.0369|0.0085	2.0123|0.006	1.8879|0.0135	0.9998|0.0043	2.0432|0.0091	2.0432|0.0091	1.9722|0.0095	1.9722|0.0095	2.0529|0.0075	2.0539|0.0077	2.044|0.0048	2.3562|0.0077	2.0306|0.0062	2.0306|0.0062	1.9731|0.0097	1.3399|0.0088	1.9794|0.0074	1.9794|0.0074	2.0188|0.0111	2.0188|0.0111	1.9688|0.0056	1.9688|0.0056	1.9845|0.0115	1.9845|0.0115	1.9967|0.0077	1.9962|0.007	1.9857|0.0067	1.9857|0.0067	1.9792|0.0088	1.9792|0.0088	2.0422|0.0103	2.0422|0.0103	2.0188|0.0111	2.022|0.0072	2.044|0.0048	0.9998|0.0043	2.044|0.0048	2.0369|0.0085	2.3562|0.0077	1.9792|0.0088	1.9792|0.0088	1.9688|0.0056	1.9794|0.0074	2.044|0.0048	2.0188|0.0111	2.0364|0.0148	0.8804|0.0082
Tumor_Only_053_pair	2|0.012	1.9947|0.0095	3.9779|0.0096	3.9779|0.0096	1.986|0.0064	1.986|0.0064	2.0212|0.0158	2.0075|0.0091	4.0421|0.0068	2.7493|0.0131	2.7493|0.0131	1.9471|0.0075	1.9407|0.006	2.029|0.0078	2.029|0.0077	3.9131|0.0134	3.9131|0.0134	1.9311|0.0085	2.0103|0.0068	1.9474|0.0064	1.9474|0.0064	3.6766|0.0108	1.922|0.008	2.0004|0.0083	2.0004|0.0083	3.0148|0.015	3.0148|0.015	2.0088|0.0129	2.0088|0.0129	3.0196|0.0082	3.0196|0.0082	1.9935|0.0109	1.9935|0.0109	1.9806|0.01	1.9806|0.01	2.1204|0.0074	2.1204|0.0074	2.9892|0.0095	2.9892|0.0095	3.0148|0.015	3.9779|0.0096	1.9311|0.0085	2.7493|0.0131	1.9863|0.0106	2.0075|0.0091	1.9863|0.0106	2.1204|0.0074	2.1204|0.0074	2.0088|0.0129	2.0004|0.0083	1.9863|0.0106	3.0148|0.015	2.7493|0.0131	1.9307|0.0077
Tumor_Only_054_pair	2.1129|0.0191	2.1129|0.0191	4.3207|0.0106	5.3141|0.0092	3.1951|0.0105	3.1951|0.0105	1.8117|0.0108	4.0501|0.0132	3.3139|0.0104	6.3465|0.0155	6.3465|0.0155	6.6662|0.0116	6.6662|0.0116	1.8117|0.0105	1.8117|0.0105	9.3248|0.0182	9.3248|0.0182	7.5724|0.0186	7.5724|0.0186	5.232|0.0148	5.232|0.0148	7.6634|0.0198	8.5931|0.0182	1.9897|0.0084	1.9897|0.0084	2.7479|0.0115	2.7479|0.0115	1.8117|0.013	1.8117|0.013	2|0.0189	2|0.0189	2.3909|0.0147	1.8117|0.0164	2.5704|0.0155	2.5704|0.0155	1.8117|0.0188	1.8117|0.0188	8.2719|0.0253	8.2719|0.0253	2.7479|0.0115	5.3141|0.0092	7.5724|0.0186	6.3465|0.0155	7.5724|0.0186	4.0501|0.0132	7.5724|0.0186	1.8117|0.0188	1.8117|0.0188	1.8117|0.013	1.9897|0.0084	7.5724|0.0186	2.7479|0.0115	6.3465|0.0155	8.5931|0.0182
Tumor_Only_056_pair	2.0028|0.1	2.0006|0.0147	1.9951|0.0068	1.9951|0.0068	1.9704|0.0068	1.9704|0.0068	2.0028|0.1	2.0028|0.1	2.003|0.0085	0.9911|0.0062	0.9911|0.0391	2.0034|0.0068	2.0034|0.0068	2.0081|0.0082	2.0081|0.0082	1.8615|0.0105	1.9833|0.0111	1.029|0.0044	1.9929|0.0111	1.5244|0.0084	1.9951|0.0066	1.0037|0.0045	0.9955|0.0063	2.0026|0.0119	2.0003|0.0068	1.994|0.0079	1.994|0.0079	1.997|0.0091	1.997|0.0091	2.0009|0.0082	2.0009|0.0082	2.4521|0.0154	1.9979|0.0994	2|0.0101	2.003|0.0099	1.9974|0.0077	1.9974|0.0077	1.9886|0.0121	2.0814|0.0115	1.994|0.0079	1.9951|0.0068	2.0037|0.0086	0.9911|0.0062	1.029|0.0044	2.0028|0.1	1.9754|0.0072	1.9974|0.0077	1.9974|0.0077	1.997|0.0091	2.0003|0.0068	1.9618|0.0087	1.994|0.0079	0.9911|0.0062	0.9955|0.0063
Tumor_Only_057_pair	2.0024|0.0097	2.0024|0.0097	1.9996|0.0107	1.9996|0.0107	1.9741|0.0097	1.9741|0.0097	1.0305|0.0049	2.0055|0.0083	2.0046|0.007	1.9909|0.0083	0.9148|0.0058	2.0042|0.0074	2.0042|0.0074	2.0087|0.007	2.0087|0.007	2.0082|0.006	2.0096|0.0067	1.9938|0.01	2.3288|0.0082	1.9446|0.0129	1.9446|0.0129	2.0116|0.0054	2.0101|0.0075	1.9935|0.0057	1.9935|0.0057	2|0.0061	2|0.0061	1.9876|0.0071	1.9876|0.0071	1.9904|0.0095	1.9904|0.0095	1.9692|0.0128	1.9529|0.0096	2.0017|0.0091	2.0053|0.0094	1.9971|0.0087	1.9971|0.0087	2.0011|0.0097	2.0011|0.0097	2|0.0061	1.9996|0.0107	1.985|0.0099	1.9909|0.0083	1.985|0.0099	2.0051|0.0071	2.3288|0.0082	1.9971|0.0087	1.9971|0.0087	1.9876|0.0071	1.9935|0.0057	1.985|0.0099	2|0.0061	1.9909|0.0083	2.0101|0.0075
Tumor_Only_058_pair	0.986|0.0084	1.9981|0.0079	2.0012|0.0082	2.0012|0.0082	1.9857|0.0096	1.9857|0.0096	2.0162|0.0092	1.9942|0.0095	2.002|0.0091	1.996|0.0076	1.7608|0.012	1.9678|0.0103	1.9989|0.0117	1.9978|0.0106	1.9978|0.0106	1.9963|0.008	1.9963|0.008	2.0023|0.0096	2.0023|0.0096	2|0.0069	2|0.0069	2.0033|0.008	1.997|0.0128	1.9919|0.013	1.9933|0.0084	2.0002|0.0097	2.9959|0.0097	2.0044|0.0085	2.0044|0.0085	2.0018|0.0044	2.0018|0.0044	1.994|0.0124	1.9924|0.0137	2.0044|0.0088	2.0033|0.0076	1.2993|0.0096	2.4699|0.0126	2.0003|0.0046	2.0003|0.0046	2.9959|0.0097	2.0012|0.0082	2.0023|0.0096	1.7608|0.012	2.0023|0.0096	1.9953|0.0083	2.0023|0.0096	2.4699|0.0126	2.4699|0.0126	2.0044|0.0085	1.9933|0.0084	2.0023|0.0096	2.9959|0.0097	1.996|0.0076	1.9991|0.0076
Tumor_Only_059_pair	1.947|0.0101	3.1698|0.0067	3.1106|0.0103	4.1306|0.0092	1.9343|0.0086	1.9284|0.0072	0.001|0.0081	1.9988|0.0068	5.9326|0.0134	1.9794|0.0051	1.988|0.0081	4.0214|0.0069	4.0214|0.0069	2.8025|0.0065	2.8025|0.0065	6.0765|0.0099	5.0438|0.0078	2.8633|0.0085	4.6408|0.008	1.8745|0.0121	1.9633|0.0084	2.0481|0.0092	1.9917|0.0096	3.965|0.0101	3.9103|0.0125	3.9146|0.0104	3.7351|0.0112	3.098|0.0087	3.098|0.0087	4.6989|0.0115	4.6989|0.0115	3.8948|0.0091	2.0012|0.0069	5.8842|0.0116	5.8842|0.0116	0.7094|0.006	1.9234|0.0102	5.8153|0.0089	5.8153|0.0089	2.8097|0.0155	3.927|0.0088	1.9603|0.0094	1.9794|0.0051	1.9603|0.0094	1.9988|0.0068	4.6408|0.008	1.9234|0.0102	1.9234|0.0102	3.098|0.0087	3.9103|0.0125	3.7992|0.011	3.9146|0.0104	1.9794|0.0051	1.9917|0.0096
Tumor_Only_060_pair	2.0034|0.0074	2.0034|0.0074	2.0454|0.0075	2.0454|0.0075	1.9924|0.0087	1.9924|0.0087	0.9883|0.0069	1.9908|0.0092	3.0042|0.0103	1.9449|0.0092	1.1733|0.0091	1.951|0.0056	1.1709|0.0048	2.0211|0.0048	2.0211|0.0048	2.908|0.0102	2.908|0.0102	1.9808|0.0048	3.0087|0.0078	1.9664|0.0088	1.9664|0.0088	2.0262|0.0089	1.9376|0.0081	2.0108|0.0056	2.0108|0.0056	1.9966|0.0071	1.9966|0.0071	2.0379|0.0118	2.046|0.0147	3.0574|0.0076	3.0385|0.008	3.0217|0.013	1.0487|0.0044	1.6689|0.0087	2.356|0.0167	1.1992|0.0062	2.0059|0.0068	3.0005|0.0073	3.0005|0.0073	1.9966|0.0071	2.0454|0.0075	1.9808|0.0048	1.1733|0.0091	1.9808|0.0048	1.9907|0.008	3.0087|0.0078	2.0059|0.0068	2.0059|0.0068	2.0379|0.0118	2.0108|0.0056	1.9808|0.0048	1.9966|0.0071	1.9449|0.0092	1.9376|0.0081
Tumor_Only_061_pair	1.985|0.0111	1.9926|0.0108	2.0007|0.0092	1.9822|0.0098	1.9866|0.0078	1.9866|0.0078	0.9943|0.009	1.9943|0.0091	1.9868|0.0158	2.001|0.01	0.993|0.0109	1.9879|0.0135	1.9879|0.0135	2.009|0.0065	2.009|0.0065	1.9904|0.0088	1.9904|0.0088	1.9756|0.0112	3.9466|0.0157	1.9994|0.0155	1.9891|0.0116	2.0057|0.013	1.9939|0.0116	1.9929|0.0086	1.1726|0.0061	2.0024|0.0087	2.8185|0.0154	2.0079|0.0072	2.0079|0.0072	2.0043|0.011	2.0043|0.011	1.9828|0.013	1.9828|0.013	2.0006|0.0121	2.0006|0.0121	2.0093|0.0208	2.0058|0.0165	2.0092|0.0175	2.0092|0.0175	2.8185|0.0154	1.9822|0.0098	1.9756|0.0112	0.9919|0.0118	1.9756|0.0112	1.9945|0.0079	3.9466|0.0157	2.0058|0.0165	2.0058|0.0165	2.0079|0.0072	1.1726|0.0061	1.9756|0.0112	2.8185|0.0154	2.001|0.01	1.9939|0.0063
Tumor_Only_062_pair	2.001|0.0084	2.001|0.0084	2.0017|0.009	2.0017|0.009	2|0.0064	2|0.0064	0.9642|0.0049	2.0032|0.0084	1.9929|0.0093	2.0165|0.0086	0.9483|0.0044	1.9852|0.0101	2.4452|0.0112	2.0113|0.0084	2.0113|0.0084	2.0546|0.0074	2.0153|0.0074	2.0037|0.0087	3.0256|0.0085	1.9994|0.0123	1.9994|0.0123	1.9905|0.0085	0.9471|0.0058	2.0509|0.0127	1.9954|0.0077	2.0048|0.0066	2.0048|0.0066	1.9981|0.012	1.9981|0.012	1.9981|0.0092	1.9981|0.0092	1.9996|0.0074	1.9996|0.0074	1.3534|0.0074	2.5333|0.0142	1.9853|0.0143	1.9888|0.0105	2.0151|0.0078	2.0151|0.0078	2.0048|0.0066	2.0017|0.009	2.0037|0.0087	0.9507|0.0042	2.0037|0.0087	2.0041|0.0071	3.0256|0.0085	1.9888|0.0105	1.9888|0.0105	1.9981|0.012	1.9954|0.0077	2.0037|0.0087	2.0048|0.0066	2.0165|0.0086	0.9471|0.0058
Tumor_Only_063_pair	1.9898|0.0047	1.9898|0.0047	2.026|0.0073	2.026|0.0073	1.9876|0.0084	1.9875|0.0071	0.9675|0.0081	1.9435|0.0086	2.0104|0.0076	1.8637|0.0109	1.6392|0.0082	2.0236|0.0084	2.0236|0.0084	2.2361|0.009	2.2361|0.009	2.0538|0.0096	2.0538|0.0096	2.0087|0.0069	2.0087|0.007	2.0204|0.0149	2.0204|0.0149	2.1286|0.0087	2.0031|0.0124	1.9934|0.0075	1.9875|0.0053	1.9967|0.0075	1.9967|0.0075	2.4547|0.0085	2.4547|0.0085	1.9783|0.0112	1.9783|0.0112	1.981|0.0067	1.9937|0.0083	2.0262|0.0127	2.0262|0.0127	2|0.0089	2|0.0089	2.2738|0.0094	2.2738|0.0094	1.9967|0.0075	2.026|0.0073	2.0087|0.0069	1.5437|0.0072	2.0087|0.0069	1.9435|0.0086	2.0087|0.0069	2|0.0089	2|0.0089	2.4547|0.0085	1.9875|0.0053	2.0087|0.0069	1.9967|0.0075	2.0744|0.0131	2.0049|0.0072
Tumor_Only_064_pair	2.4553|0.0078	2.4553|0.0078	3.3306|0.0139	3.3306|0.0139	2.7615|0.0078	2.5946|0.0068	2.9366|0.0108	4.6233|0.0103	3.7063|0.0124	3.8874|0.0137	3.8874|0.0137	3.9723|0.006	5.0163|0.011	2.2477|0.0082	2.2477|0.0082	3.8378|0.0089	3.8378|0.0089	4.397|0.0145	4.397|0.0145	4.338|0.0112	4.338|0.0112	1.7145|0.0134	5.2958|0.0084	2.2501|0.0078	2.2501|0.0078	2|0.0057	2|0.0057	2.4435|0.0095	2.4435|0.0095	1.0681|0.008	2.2399|0.0054	3.0868|0.0089	1.7428|0.0102	1.6178|0.0074	1.502|0.0083	1.547|0.0054	1.547|0.0054	0.9997|0.0146	3.9959|0.0049	2|0.0057	3.3306|0.0139	4.397|0.0145	3.8874|0.0138	4.397|0.0145	4.1988|0.0095	4.397|0.0145	1.547|0.0054	1.547|0.0054	2.4435|0.0095	2.2501|0.0078	4.397|0.0145	2|0.0057	3.8874|0.0138	5.2958|0.0084
Tumor_Only_065_pair	1.9475|0.0109	1.9475|0.0109	2.9648|0.0096	2.9648|0.0096	2.0525|0.013	2.0525|0.013	2.04|0.009	1.4885|0.0094	1.994|0.0104	2.0064|0.0099	2.0064|0.0099	3.0742|0.0115	3.0742|0.0115	1.9782|0.0082	1.9782|0.0082	3.1794|0.013	3.1794|0.013	1.9758|0.0064	1.9758|0.0064	1.9493|0.0176	1.9493|0.0176	3.037|0.0125	1.9508|0.0086	2.003|0.0137	2.003|0.0137	2.0134|0.0078	2.0134|0.0078	1.997|0.0134	1.997|0.0134	2.0277|0.0138	2.0277|0.0138	2.2031|0.0126	2.0169|0.0062	1.9501|0.0136	1.9501|0.0136	2.0151|0.0102	2.0151|0.0102	3.9435|0.0135	3.95|0.014	2.0134|0.0078	2.9648|0.0096	1.9758|0.0064	2.0064|0.0099	1.9758|0.0064	1.0296|0.0088	1.9758|0.0064	2.0151|0.0102	2.0151|0.0102	1.997|0.0134	2.003|0.0137	1.9758|0.0064	2.0134|0.0078	2.0064|0.0099	1.9508|0.0086
Tumor_Only_066_pair	2.0324|0.0063	2.2163|0.0087	1.9947|0.0093	1.9947|0.0093	1.2729|0.0069	1.9789|0.0069	0.9858|0.0042	1.9779|0.007	4.0125|0.0088	1.9733|0.0076	1.9733|0.0076	1.9783|0.0089	1.9783|0.0089	1.9977|0.0068	1.9977|0.0068	2.9749|0.0065	2.9749|0.0065	2.0669|0.0082	3.8084|0.0084	2.0073|0.0086	1.9985|0.0048	1.9923|0.0061	1.9859|0.0064	2.828|0.0086	2.846|0.009	2.0183|0.0061	2.0183|0.0061	2|0.0109	2|0.0109	4.0003|0.0129	4.0003|0.0129	2.8211|0.0079	2.8427|0.0072	3.22|0.0094	4.0103|0.0128	1.9887|0.0118	1.9851|0.0069	3.968|0.0117	3.968|0.0117	2.0183|0.0061	1.9947|0.0093	1.9763|0.0069	1.9733|0.0076	1.9763|0.0069	1.978|0.0058	3.8084|0.0084	1.9851|0.0069	1.9851|0.0069	2|0.0109	2.846|0.009	3.8084|0.0084	2.0183|0.0061	1.9733|0.0076	1.9859|0.0064
Tumor_Only_067_pair	2.0117|0.0171	2.0117|0.0171	1.9867|0.0069	1.7549|0.0158	1.0926|0.0089	1.9962|0.007	1.0016|0.0044	1.9935|0.0113	1.9958|0.0095	1.9792|0.0086	1.9792|0.0086	1.985|0.0071	1.985|0.0071	2.0103|0.0088	2.0103|0.0088	1.9526|0.0073	1.9526|0.0073	2.0045|0.0063	3.9948|0.0168	3.0238|0.0115	2.9878|0.0082	2.0082|0.0066	1.9683|0.0065	1.9849|0.0075	1.9849|0.0075	2.8884|0.0115	2.0186|0.008	2.0111|0.0127	2.0111|0.0127	2.0098|0.0075	2.0079|0.0125	2.0029|0.0118	1.1134|0.0068	2|0.0062	2|0.0062	2.0143|0.0073	2.0143|0.0073	2.9904|0.0106	2.9904|0.0106	2.0186|0.008	0.8879|0.0111	2.0064|0.0061	1.9792|0.0086	2.0064|0.0061	1.9933|0.0101	3.9757|0.0169	2.0143|0.0073	2.0143|0.0073	2.0111|0.0127	1.9849|0.0075	2.0064|0.0061	2.0186|0.008	1.9792|0.0086	1.9683|0.0065
Tumor_Only_068_pair	2.0099|0.0062	2.0099|0.0062	2.0132|0.009	2.0132|0.009	1.9911|0.008	1.9869|0.006	2.0023|0.005	1.9968|0.0076	2.0142|0.0089	2.0265|0.0074	2.0265|0.0074	2.0315|0.007	2.0315|0.007	1.9898|0.0059	1.9898|0.0059	2.0084|0.0073	2.0084|0.0073	2.0135|0.0077	2.0135|0.0077	2.0225|0.0064	2.0225|0.0064	2.0146|0.0105	2.0522|0.0097	1.9926|0.007	1.9926|0.007	1.9977|0.0054	1.9977|0.0054	1.9876|0.0092	1.9876|0.0092	1.9894|0.0076	1.9894|0.0076	1.9802|0.0111	1.9896|0.0067	1.9953|0.0066	1.9953|0.0066	1.994|0.0049	1.994|0.0049	3.0213|0.0122	3.0213|0.0122	1.9977|0.0054	2.0132|0.009	2.0135|0.0077	2.0265|0.0074	2.0135|0.0077	1.9974|0.0064	2.0135|0.0077	1.994|0.0049	1.994|0.0049	1.9876|0.0092	1.9926|0.007	2.0135|0.0077	1.9977|0.0054	2.0265|0.0074	2.0522|0.0097
Tumor_Only_069_pair	2.0184|0.01	2.0184|0.01	3.0373|0.0084	3.0373|0.0084	1.9971|0.0106	2|0.0104	2.044|0.0064	2.008|0.0109	5.0357|0.0173	1.9957|0.0117	1.9697|0.0138	1.9819|0.0108	1.9859|0.0093	2.0216|0.0085	2.0216|0.0085	3.0317|0.0125	3.0317|0.0125	1.9998|0.008	3.0452|0.0106	1.9943|0.011	1.9943|0.011	4.069|0.0179	1.9804|0.0095	1.9946|0.0096	1.1894|0.0093	3.0448|0.012	3.0448|0.012	2.0226|0.009	2.0226|0.009	3.062|0.0153	3.062|0.0153	2.0153|0.0121	2.0071|0.014	3.0713|0.0168	2.0736|0.0154	1.9998|0.0069	2.8203|0.0112	3.0567|0.0101	3.0567|0.0101	3.0448|0.012	3.0373|0.0084	1.9998|0.008	1.9697|0.0138	1.9998|0.008	2.0093|0.0098	2.9774|0.0135	2.8203|0.0112	2.8203|0.0112	2.0226|0.009	2.0168|0.0091	1.9998|0.008	3.0448|0.012	1.9952|0.0105	1.9804|0.0095
Tumor_Only_070_pair	1.9597|0.0109	1.9998|0.0115	2.0265|0.0109	2.0265|0.0109	1.9592|0.0111	1.1458|0.0071	0.9819|0.0088	2.0192|0.0129	3.0081|0.008	2.0642|0.0129	2.0642|0.0129	2.0495|0.0089	2.0495|0.0089	2.9709|0.0134	2.9709|0.0134	3.1283|0.0162	2.9397|0.0055	2.1171|0.0144	2.9978|0.0117	2.0389|0.0074	2.0389|0.0074	2|0.0089	2.0858|0.0124	1.9876|0.008	1.9876|0.008	2.0006|0.0147	2.0006|0.0147	1.9623|0.008	1.9623|0.008	2.9661|0.0123	2.9661|0.0123	1.9675|0.0107	1.9675|0.0107	3.0993|0.0169	3.0993|0.0169	1.9833|0.0107	1.9833|0.0107	3.0343|0.0126	3.0343|0.0126	2.0006|0.0147	2.0265|0.0109	2.0236|0.0084	2.0642|0.0129	2.0236|0.0084	2.0192|0.0129	2.9978|0.0117	1.9833|0.0107	1.9833|0.0107	1.9623|0.008	1.9876|0.008	2.0236|0.0084	2.0006|0.0147	2.0642|0.0129	2.0858|0.0124
Tumor_Only_072_pair	1.865|0.0122	1.8885|0.0112	2.2657|0.0079	2.2657|0.0079	1.8932|0.0067	1.8932|0.0067	0.8174|0.0071	2.0855|0.0077	3.5855|0.0081	2.3538|0.0096	2.3538|0.0096	2.282|0.0104	2.282|0.0104	2.0337|0.0091	2.0337|0.0091	3.9245|0.0053	3.9245|0.0053	2.247|0.0117	3.9327|0.0073	2.1736|0.0069	2.1736|0.0069	1.9663|0.0083	2.4498|0.007	1.8487|0.0052	1.8487|0.0052	2.7262|0.0077	2.7262|0.0077	1.6901|0.0075	1.6901|0.0075	3.328|0.0091	3.328|0.0091	1.8817|0.0094	1.8817|0.0094	3.3965|0.008	3.4246|0.0085	1.8244|0.0081	1.8244|0.0081	3.7663|0.0091	3.7663|0.0091	2.7262|0.0077	2.2657|0.0079	2.247|0.0117	2.3538|0.0096	2.247|0.0117	2.0855|0.0077	4.4664|0.0079	1.8244|0.0081	1.8244|0.0081	1.6901|0.0075	1.8487|0.0052	2.247|0.0117	2.7262|0.0077	2.3538|0.0096	2.4498|0.007
