idx	boot_n	sample
803	4	MMRF_2643_1_BM_CD138pos_pair
548	4	MMRF_2137_1_BM_CD138pos_pair
345	4	MMRF_1721_1_BM_CD138pos_pair
353	4	MMRF_1735_1_BM_CD138pos_pair
513	4	MMRF_2062_1_BM_CD138pos_pair
164	4	MMRF_1324_1_BM_CD138pos_pair
542	4	MMRF_2122_1_BM_CD138pos_pair
543	4	MMRF_2125_1_BM_CD138pos_pair
757	4	MMRF_2548_1_BM_CD138pos_pair
937	4	PD47570a
376	4	MMRF_1778_1_BM_CD138pos_pair
1163	4	SCI107
678	4	MMRF_2401_1_BM_CD138pos_pair
498	4	MMRF_2018_1_BM_CD138pos_pair
260	4	MMRF_1572_1_BM_CD138pos_pair
225	4	MMRF_1486_1_BM_CD138pos_pair
771	4	MMRF_2579_1_BM_CD138pos_pair
933	4	MMRF_2853_1_BM_CD138pos_pair
999	4	SMM-062_pair
939	4	PD47573a
231	4	MMRF_1505_1_BM_CD138pos_pair
70	4	IID_H196063_T01
442	4	MMRF_1888_1_BM_CD138pos_pair
614	4	MMRF_2268_1_BM_CD138pos_pair
336	4	MMRF_1706_1_BM_CD138pos_pair
679	4	MMRF_2404_1_BM_CD138pos_pair
52	4	CTF048
1010	4	SMM-082_pair
242	4	MMRF_1533_1_BM_CD138pos_pair
494	4	MMRF_2012_1_BM_CD138pos_pair
590	4	MMRF_2222_1_BM_CD138pos_pair
728	4	MMRF_2493_1_BM_CD138pos_pair
825	4	MMRF_2685_1_BM_CD138pos_pair
486	4	MMRF_1998_1_BM_CD138pos_pair
63	4	SCI034
871	4	MMRF_2754_1_BM_CD138pos_pair
1049	4	Tumor_Only_031_pair
61	4	SCI032
870	4	MMRF_2753_1_BM_CD138pos_pair
1004	5	SMM-071_pair
500	5	MMRF_2026_1_BM_CD138pos_pair
1042	5	Tumor_Only_023_pair
391	5	MMRF_1797_1_BM_CD138pos_pair
803	5	MMRF_2643_1_BM_CD138pos_pair
679	5	MMRF_2404_1_BM_CD138pos_pair
844	5	MMRF_2715_1_BM_CD138pos_pair
627	5	MMRF_2291_1_BM_CD138pos_pair
702	5	MMRF_2449_1_BM_CD138pos_pair
1121	5	SCI064
914	5	MMRF_2822_1_BM_CD138pos_pair
69	5	IID_H196062_T01
452	5	MMRF_1916_1_BM_CD138pos_pair
531	5	MMRF_2101_1_BM_CD138pos_pair
209	5	MMRF_1439_1_BM_CD138pos_pair
880	5	MMRF_2764_1_BM_CD138pos_pair
302	5	MMRF_1643_1_BM_CD138pos_pair
764	5	MMRF_2566_1_BM_CD138pos_pair
522	5	MMRF_2083_1_BM_CD138pos_pair
348	5	MMRF_1725_1_BM_CD138pos_pair
260	5	MMRF_1572_1_BM_CD138pos_pair
552	5	MMRF_2143_1_BM_CD138pos_pair
629	5	MMRF_2293_1_BM_CD138pos_pair
616	5	MMRF_2270_1_BM_CD138pos_pair
915	5	MMRF_2823_1_BM_CD138pos_pair
414	5	MMRF_1837_1_BM_CD138pos_pair
290	5	MMRF_1625_1_BM_CD138pos_pair
1041	5	Tumor_Only_022_pair
535	5	MMRF_2111_1_BM_CD138pos_pair
1158	5	SCI102
263	5	MMRF_1576_1_BM_CD138pos_pair
1054	5	Tumor_Only_037_pair
674	5	MMRF_2394_1_BM_CD138pos_pair
1132	5	SCI075
857	5	MMRF_2733_1_BM_CD138pos_pair
12	5	SCI013
639	5	MMRF_2313_1_BM_CD138pos_pair
1019	5	SMM-091_pair
672	5	MMRF_2386_1_BM_CD138pos_pair
827	5	MMRF_2689_1_BM_CD138pos_pair
923	5	MMRF_2833_1_BM_CD138pos_pair
74	5	SCI042
1057	5	Tumor_Only_040_pair
779	5	MMRF_2593_1_BM_CD138pos_pair
618	5	MMRF_2272_1_BM_CD138pos_pair
913	5	MMRF_2821_1_BM_CD138pos_pair
298	5	MMRF_1639_1_BM_CD138pos_pair
239	5	MMRF_1523_1_BM_CD138pos_pair
523	5	MMRF_2087_1_BM_CD138pos_pair
1142	5	pM11003
612	5	MMRF_2266_1_BM_CD138pos_pair
72	5	SCI039
966	5	SMM-021_pair
531	5	MMRF_2101_1_BM_CD138pos_pair
292	5	MMRF_1628_1_BM_CD138pos_pair
880	5	MMRF_2764_1_BM_CD138pos_pair
276	5	MMRF_1601_1_BM_CD138pos_pair
499	5	MMRF_2024_1_BM_CD138pos_pair
423	5	MMRF_1851_1_BM_CD138pos_pair
111	5	MMRF_1092_1_BM_CD138pos_pair
711	5	MMRF_2465_1_BM_CD138pos_pair
203	5	MMRF_1426_1_BM_CD138pos_pair
1036	5	Tumor_Only_017_pair
632	5	MMRF_2301_1_BM_CD138pos_pair
1000	5	SMM-064_pair
919	5	MMRF_2829_1_BM_CD138pos_pair
18	5	SCI018
373	5	MMRF_1774_1_BM_CD138pos_pair
984	5	SMM-045_pair
788	5	MMRF_2606_1_BM_CD138pos_pair
351	5	MMRF_1730_1_BM_CD138pos_pair
1118	5	SCI061
992	5	SMM-053_pair
1112	5	Tumor_Only_100_pair
556	5	MMRF_2151_1_BM_CD138pos_pair
543	5	MMRF_2125_1_BM_CD138pos_pair
784	5	MMRF_2601_1_BM_CD138pos_pair
496	5	MMRF_2015_1_BM_CD138pos_pair
284	5	MMRF_1614_1_BM_CD138pos_pair
574	5	MMRF_2194_1_BM_CD138pos_pair
302	5	MMRF_1643_1_BM_CD138pos_pair
405	5	MMRF_1823_1_BM_CD138pos_pair
390	5	MMRF_1796_1_BM_CD138pos_pair
967	5	SMM-022_pair
468	5	MMRF_1963_1_BM_CD138pos_pair
133	5	MMRF_1210_1_BM_CD138pos_pair
206	5	MMRF_1433_1_BM_CD138pos_pair
483	5	MMRF_1994_1_BM_CD138pos_pair
591	5	MMRF_2223_1_BM_CD138pos_pair
117	5	MMRF_1148_1_BM_CD138pos_pair
643	5	MMRF_2324_1_BM_CD138pos_pair
360	5	MMRF_1750_1_BM_CD138pos_pair
854	5	MMRF_2730_1_BM_CD138pos_pair
429	5	MMRF_1860_1_BM_CD138pos_pair
428	5	MMRF_1859_1_BM_CD138pos_pair
657	5	MMRF_2352_1_BM_CD138pos_pair
185	5	MMRF_1371_1_BM_CD138pos_pair
923	5	MMRF_2833_1_BM_CD138pos_pair
582	5	MMRF_2204_1_BM_CD138pos_pair
252	5	MMRF_1547_1_BM_CD138pos_pair
741	5	MMRF_2517_1_BM_CD138pos_pair
893	5	MMRF_2782_1_BM_CD138pos_pair
973	5	SMM-028_pair
790	5	MMRF_2613_1_BM_CD138pos_pair
604	5	MMRF_2245_1_BM_CD138pos_pair
818	5	MMRF_2670_1_BM_CD138pos_pair
998	5	SMM-060_pair
175	5	MMRF_1349_1_BM_CD138pos_pair
321	5	MMRF_1674_1_BM_CD138pos_pair
339	5	MMRF_1714_1_BM_CD138pos_pair
831	5	MMRF_2696_1_BM_CD138pos_pair
819	5	MMRF_2676_1_BM_CD138pos_pair
483	5	MMRF_1994_1_BM_CD138pos_pair
436	5	MMRF_1876_1_BM_CD138pos_pair
731	5	MMRF_2499_1_BM_CD138pos_pair
792	5	MMRF_2621_1_BM_CD138pos_pair
545	5	MMRF_2128_1_BM_CD138pos_pair
6	5	SCI006
1067	5	Tumor_Only_051_pair
898	5	MMRF_2793_1_BM_CD138pos_pair
910	5	MMRF_2818_1_BM_CD138pos_pair
320	5	MMRF_1672_1_BM_CD138pos_pair
325	5	MMRF_1680_1_BM_CD138pos_pair
614	5	MMRF_2268_1_BM_CD138pos_pair
244	5	MMRF_1535_1_BM_CD138pos_pair
463	5	MMRF_1935_1_BM_CD138pos_pair
1084	5	Tumor_Only_069_pair
966	5	SMM-021_pair
889	5	MMRF_2776_1_BM_CD138pos_pair
608	5	MMRF_2253_1_BM_CD138pos_pair
257	5	MMRF_1565_1_BM_CD138pos_pair
759	5	MMRF_2557_1_BM_CD138pos_pair
83	5	SCI051
1115	5	SCI057
1046	5	Tumor_Only_028_pair
1166	5	SCI110
137	5	MMRF_1250_1_BM_CD138pos_pair
1151	5	SCI095
508	5	MMRF_2055_1_BM_CD138pos_pair
27	5	CTF001
243	5	MMRF_1534_1_BM_CD138pos_pair
573	5	MMRF_2190_1_BM_CD138pos_pair
1086	5	Tumor_Only_072_pair
1147	5	SCI091
1009	5	SMM-080_pair
923	5	MMRF_2833_1_BM_CD138pos_pair
1123	5	SCI066
337	5	MMRF_1710_1_BM_CD138pos_pair
1051	5	Tumor_Only_033_pair
268	5	MMRF_1587_1_BM_CD138pos_pair
962	5	SMM-016_pair
417	5	MMRF_1841_1_BM_CD138pos_pair
932	5	MMRF_2851_1_BM_CD138pos_pair
643	5	MMRF_2324_1_BM_CD138pos_pair
922	5	MMRF_2832_1_BM_CD138pos_pair
714	5	MMRF_2471_1_BM_CD138pos_pair
1162	5	SCI106
172	5	MMRF_1342_1_BM_CD138pos_pair
60	5	SCI031
299	5	MMRF_1640_1_BM_CD138pos_pair
676	5	MMRF_2399_1_BM_CD138pos_pair
144	5	MMRF_1269_1_BM_CD138pos_pair
1070	5	Tumor_Only_054_pair
608	5	MMRF_2253_1_BM_CD138pos_pair
641	5	MMRF_2316_1_BM_CD138pos_pair
339	5	MMRF_1714_1_BM_CD138pos_pair
693	5	MMRF_2433_1_BM_CD138pos_pair
281	5	MMRF_1608_1_BM_CD138pos_pair
572	5	MMRF_2187_1_BM_CD138pos_pair
68	5	IID_H196061_T01
1160	5	SCI104
675	5	MMRF_2397_1_BM_CD138pos_pair
272	5	MMRF_1595_1_BM_CD138pos_pair
690	5	MMRF_2427_1_BM_CD138pos_pair
1152	5	SCI096
874	5	MMRF_2757_1_BM_CD138pos_pair
299	5	MMRF_1640_1_BM_CD138pos_pair
1107	5	Tumor_Only_094_pair
867	5	MMRF_2750_1_BM_CD138pos_pair
646	5	MMRF_2327_1_BM_CD138pos_pair
742	5	MMRF_2518_1_BM_CD138pos_pair
285	5	MMRF_1617_1_BM_CD138pos_pair
744	5	MMRF_2522_1_BM_CD138pos_pair
932	5	MMRF_2851_1_BM_CD138pos_pair
70	5	IID_H196063_T01
666	5	MMRF_2377_1_BM_CD138pos_pair
320	5	MMRF_1672_1_BM_CD138pos_pair
258	5	MMRF_1568_1_BM_CD138pos_pair
186	5	MMRF_1377_1_BM_CD138pos_pair
36	5	CTF025
718	5	MMRF_2476_1_BM_CD138pos_pair
389	5	MMRF_1795_1_BM_CD138pos_pair
384	5	MMRF_1787_1_BM_CD138pos_pair
1002	5	SMM-069_pair
2	5	SCI002
452	5	MMRF_1916_1_BM_CD138pos_pair
596	5	MMRF_2230_1_BM_CD138pos_pair
234	5	MMRF_1511_1_BM_CD138pos_pair
259	5	MMRF_1570_1_BM_CD138pos_pair
578	5	MMRF_2199_1_BM_CD138pos_pair
692	5	MMRF_2429_1_BM_CD138pos_pair
775	5	MMRF_2584_1_BM_CD138pos_pair
486	5	MMRF_1998_1_BM_CD138pos_pair
986	5	SMM-047_pair
952	5	SMM-004_pair
1080	5	Tumor_Only_065_pair
1130	5	SCI073
1131	5	SCI074
729	5	MMRF_2497_1_BM_CD138pos_pair
396	5	MMRF_1808_1_BM_CD138pos_pair
994	5	SMM-055_pair
357	5	MMRF_1740_1_BM_CD138pos_pair
1169	5	SCI113
253	5	MMRF_1550_1_BM_CD138pos_pair
295	5	MMRF_1633_1_BM_CD138pos_pair
348	5	MMRF_1725_1_BM_CD138pos_pair
159	5	MMRF_1311_1_BM_CD138pos_pair
629	5	MMRF_2293_1_BM_CD138pos_pair
765	5	MMRF_2568_1_BM_CD138pos_pair
69	5	IID_H196062_T01
477	5	MMRF_1982_1_BM_CD138pos_pair
93	5	MMRF_1033_1_BM_CD138pos_pair
178	5	MMRF_1355_1_BM_CD138pos_pair
740	5	MMRF_2516_1_BM_CD138pos_pair
724	5	MMRF_2487_1_BM_CD138pos_pair
340	5	MMRF_1715_1_BM_CD138pos_pair
175	5	MMRF_1349_1_BM_CD138pos_pair
842	5	MMRF_2709_1_BM_CD138pos_pair
226	5	MMRF_1489_1_BM_CD138pos_pair
848	5	MMRF_2721_1_BM_CD138pos_pair
912	5	MMRF_2820_1_BM_CD138pos_pair
848	5	MMRF_2721_1_BM_CD138pos_pair
39	5	CTF029
932	5	MMRF_2851_1_BM_CD138pos_pair
245	5	MMRF_1537_1_BM_CD138pos_pair
906	5	MMRF_2814_1_BM_CD138pos_pair
35	5	CTF024
852	5	MMRF_2728_1_BM_CD138pos_pair
352	5	MMRF_1733_1_BM_CD138pos_pair
721	5	MMRF_2480_1_BM_CD138pos_pair
625	5	MMRF_2289_1_BM_CD138pos_pair
251	5	MMRF_1546_1_BM_CD138pos_pair
992	5	SMM-053_pair
241	5	MMRF_1531_1_BM_CD138pos_pair
595	5	MMRF_2229_1_BM_CD138pos_pair
848	5	MMRF_2721_1_BM_CD138pos_pair
1105	5	Tumor_Only_092_pair
293	5	MMRF_1629_1_BM_CD138pos_pair
30	5	CTF004
782	5	MMRF_2597_1_BM_CD138pos_pair
683	5	MMRF_2411_1_BM_CD138pos_pair
900	5	MMRF_2795_1_BM_CD138pos_pair
545	5	MMRF_2128_1_BM_CD138pos_pair
858	5	MMRF_2734_1_BM_CD138pos_pair
713	5	MMRF_2469_1_BM_CD138pos_pair
854	5	MMRF_2730_1_BM_CD138pos_pair
91	5	MMRF_1031_1_BM_CD138pos_pair
472	5	MMRF_1971_1_BM_CD138pos_pair
913	5	MMRF_2821_1_BM_CD138pos_pair
39	5	CTF029
18	5	SCI018
526	5	MMRF_2091_1_BM_CD138pos_pair
718	5	MMRF_2476_1_BM_CD138pos_pair
1074	5	Tumor_Only_059_pair
681	5	MMRF_2409_1_BM_CD138pos_pair
886	5	MMRF_2772_1_BM_CD138pos_pair
106	5	MMRF_1079_1_BM_CD138pos_pair
508	5	MMRF_2055_1_BM_CD138pos_pair
740	5	MMRF_2516_1_BM_CD138pos_pair
103	5	MMRF_1073_1_BM_CD138pos_pair
240	5	MMRF_1525_1_BM_CD138pos_pair
831	5	MMRF_2696_1_BM_CD138pos_pair
581	5	MMRF_2203_1_BM_CD138pos_pair
719	5	MMRF_2477_1_BM_CD138pos_pair
899	5	MMRF_2794_1_BM_CD138pos_pair
780	5	MMRF_2595_1_BM_CD138pos_pair
185	5	MMRF_1371_1_BM_CD138pos_pair
753	5	MMRF_2541_1_BM_CD138pos_pair
905	5	MMRF_2808_1_BM_CD138pos_pair
701	5	MMRF_2446_1_BM_CD138pos_pair
602	5	MMRF_2240_1_BM_CD138pos_pair
1022	5	Tumor_Only_002_pair
354	5	MMRF_1736_1_BM_CD138pos_pair
809	5	MMRF_2654_1_BM_CD138pos_pair
796	5	MMRF_2634_1_BM_CD138pos_pair
323	5	MMRF_1677_1_BM_CD138pos_pair
107	5	MMRF_1082_1_BM_CD138pos_pair
837	5	MMRF_2704_1_BM_CD138pos_pair
491	5	MMRF_2005_1_BM_CD138pos_pair
764	5	MMRF_2566_1_BM_CD138pos_pair
747	5	MMRF_2525_1_BM_CD138pos_pair
259	5	MMRF_1570_1_BM_CD138pos_pair
519	5	MMRF_2080_1_BM_CD138pos_pair
867	5	MMRF_2750_1_BM_CD138pos_pair
143	5	MMRF_1267_1_BM_CD138pos_pair
291	5	MMRF_1627_1_BM_CD138pos_pair
195	5	MMRF_1395_1_BM_CD138pos_pair
83	5	SCI051
328	5	MMRF_1686_1_BM_CD138pos_pair
1004	5	SMM-071_pair
292	5	MMRF_1628_1_BM_CD138pos_pair
73	5	SCI040
510	5	MMRF_2058_1_BM_CD138pos_pair
1170	5	SCI114
903	5	MMRF_2805_1_BM_CD138pos_pair
788	5	MMRF_2606_1_BM_CD138pos_pair
349	5	MMRF_1726_1_BM_CD138pos_pair
914	5	MMRF_2822_1_BM_CD138pos_pair
356	5	MMRF_1739_1_BM_CD138pos_pair
863	5	MMRF_2742_1_BM_CD138pos_pair
1135	5	SCI078
1148	5	SCI093
1074	5	Tumor_Only_059_pair
1077	5	Tumor_Only_062_pair
325	5	MMRF_1680_1_BM_CD138pos_pair
1088	5	Tumor_Only_074_pair
23	5	SCI025
514	5	MMRF_2063_1_BM_CD138pos_pair
458	5	MMRF_1928_1_BM_CD138pos_pair
683	5	MMRF_2411_1_BM_CD138pos_pair
917	5	MMRF_2827_1_BM_CD138pos_pair
1128	5	SCI071
646	5	MMRF_2327_1_BM_CD138pos_pair
738	5	MMRF_2511_1_BM_CD138pos_pair
27	5	CTF001
795	5	MMRF_2631_1_BM_CD138pos_pair
587	5	MMRF_2214_1_BM_CD138pos_pair
188	5	MMRF_1383_1_BM_CD138pos_pair
334	5	MMRF_1700_1_BM_CD138pos_pair
685	5	MMRF_2413_1_BM_CD138pos_pair
713	5	MMRF_2469_1_BM_CD138pos_pair
529	5	MMRF_2097_1_BM_CD138pos_pair
438	5	MMRF_1880_1_BM_CD138pos_pair
15	5	SCI016
1128	5	SCI071
509	5	MMRF_2056_1_BM_CD138pos_pair
1056	5	Tumor_Only_039_pair
513	5	MMRF_2062_1_BM_CD138pos_pair
57	5	CTF061
65	5	SCI036
117	5	MMRF_1148_1_BM_CD138pos_pair
994	5	SMM-055_pair
532	5	MMRF_2102_1_BM_CD138pos_pair
177	5	MMRF_1354_1_BM_CD138pos_pair
592	5	MMRF_2224_1_BM_CD138pos_pair
1010	5	SMM-082_pair
991	5	SMM-052_pair
149	5	MMRF_1284_1_BM_CD138pos_pair
605	5	MMRF_2246_1_BM_CD138pos_pair
710	5	MMRF_2464_1_BM_CD138pos_pair
799	5	MMRF_2638_1_BM_CD138pos_pair
189	5	MMRF_1386_1_BM_CD138pos_pair
56	5	CTF059
1007	5	SMM-077_pair
861	5	MMRF_2739_1_BM_CD138pos_pair
704	5	MMRF_2455_1_BM_CD138pos_pair
683	5	MMRF_2411_1_BM_CD138pos_pair
12	5	SCI013
1109	5	Tumor_Only_096_pair
988	5	SMM-049_pair
1169	5	SCI113
1023	5	Tumor_Only_004_pair
1121	5	SCI064
394	5	MMRF_1803_1_BM_CD138pos_pair
764	5	MMRF_2566_1_BM_CD138pos_pair
414	5	MMRF_1837_1_BM_CD138pos_pair
138	5	MMRF_1251_1_BM_CD138pos_pair
805	5	MMRF_2647_1_BM_CD138pos_pair
468	5	MMRF_1963_1_BM_CD138pos_pair
420	5	MMRF_1846_1_BM_CD138pos_pair
924	5	MMRF_2834_1_BM_CD138pos_pair
1029	5	Tumor_Only_010_pair
475	5	MMRF_1978_1_BM_CD138pos_pair
251	5	MMRF_1546_1_BM_CD138pos_pair
1039	5	Tumor_Only_020_pair
648	5	MMRF_2329_1_BM_CD138pos_pair
986	5	SMM-047_pair
526	5	MMRF_2091_1_BM_CD138pos_pair
253	5	MMRF_1550_1_BM_CD138pos_pair
852	5	MMRF_2728_1_BM_CD138pos_pair
282	5	MMRF_1610_1_BM_CD138pos_pair
268	5	MMRF_1587_1_BM_CD138pos_pair
967	5	SMM-022_pair
167	5	MMRF_1328_1_BM_CD138pos_pair
344	5	MMRF_1720_1_BM_CD138pos_pair
763	5	MMRF_2564_1_BM_CD138pos_pair
1104	5	Tumor_Only_091_pair
777	5	MMRF_2590_1_BM_CD138pos_pair
23	5	SCI025
75	5	SCI043
260	5	MMRF_1572_1_BM_CD138pos_pair
995	5	SMM-056_pair
230	5	MMRF_1502_1_BM_CD138pos_pair
255	5	MMRF_1560_1_BM_CD138pos_pair
105	5	MMRF_1078_1_BM_CD138pos_pair
109	5	MMRF_1089_1_BM_CD138pos_pair
124	5	MMRF_1171_1_BM_CD138pos_pair
851	5	MMRF_2727_1_BM_CD138pos_pair
820	5	MMRF_2677_1_BM_CD138pos_pair
348	5	MMRF_1725_1_BM_CD138pos_pair
414	5	MMRF_1837_1_BM_CD138pos_pair
1170	5	SCI114
226	5	MMRF_1489_1_BM_CD138pos_pair
585	5	MMRF_2211_1_BM_CD138pos_pair
764	5	MMRF_2566_1_BM_CD138pos_pair
414	5	MMRF_1837_1_BM_CD138pos_pair
906	5	MMRF_2814_1_BM_CD138pos_pair
633	5	MMRF_2302_1_BM_CD138pos_pair
1038	5	Tumor_Only_019_pair
200	5	MMRF_1423_1_BM_CD138pos_pair
572	5	MMRF_2187_1_BM_CD138pos_pair
659	5	MMRF_2362_1_BM_CD138pos_pair
635	5	MMRF_2306_1_BM_CD138pos_pair
866	5	MMRF_2746_1_BM_CD138pos_pair
475	5	MMRF_1978_1_BM_CD138pos_pair
128	5	MMRF_1185_1_BM_CD138pos_pair
770	5	MMRF_2577_1_BM_CD138pos_pair
978	5	SMM-034_pair
342	5	MMRF_1718_1_BM_CD138pos_pair
529	5	MMRF_2097_1_BM_CD138pos_pair
897	5	MMRF_2792_1_BM_CD138pos_pair
156	5	MMRF_1307_1_BM_CD138pos_pair
700	5	MMRF_2445_1_BM_CD138pos_pair
660	5	MMRF_2364_1_BM_CD138pos_pair
538	5	MMRF_2115_1_BM_CD138pos_pair
1114	5	SCI056
1	5	SCI001
944	5	PD47578a
836	5	MMRF_2703_1_BM_CD138pos_pair
1157	5	SCI101
799	5	MMRF_2638_1_BM_CD138pos_pair
931	5	MMRF_2848_1_BM_CD138pos_pair
873	5	MMRF_2756_1_BM_CD138pos_pair
110	5	MMRF_1090_1_BM_CD138pos_pair
1074	5	Tumor_Only_059_pair
952	5	SMM-004_pair
92	5	MMRF_1032_1_BM_CD138pos_pair
107	5	MMRF_1082_1_BM_CD138pos_pair
348	5	MMRF_1725_1_BM_CD138pos_pair
554	5	MMRF_2149_1_BM_CD138pos_pair
60	5	SCI031
575	5	MMRF_2195_1_BM_CD138pos_pair
528	5	MMRF_2095_1_BM_CD138pos_pair
191	5	MMRF_1389_1_BM_CD138pos_pair
464	5	MMRF_1940_1_BM_CD138pos_pair
159	5	MMRF_1311_1_BM_CD138pos_pair
328	5	MMRF_1686_1_BM_CD138pos_pair
550	5	MMRF_2140_1_BM_CD138pos_pair
173	5	MMRF_1344_1_BM_CD138pos_pair
455	5	MMRF_1921_1_BM_CD138pos_pair
161	5	MMRF_1318_1_BM_CD138pos_pair
590	5	MMRF_2222_1_BM_CD138pos_pair
360	5	MMRF_1750_1_BM_CD138pos_pair
321	5	MMRF_1674_1_BM_CD138pos_pair
170	5	MMRF_1338_1_BM_CD138pos_pair
671	5	MMRF_2384_1_BM_CD138pos_pair
872	5	MMRF_2755_1_BM_CD138pos_pair
179	5	MMRF_1356_1_BM_CD138pos_pair
385	5	MMRF_1790_1_BM_CD138pos_pair
1167	5	SCI111
98	5	MMRF_1049_1_BM_CD138pos_pair
936	5	PD47567a
1047	5	Tumor_Only_029_pair
882	5	MMRF_2767_1_BM_CD138pos_pair
608	5	MMRF_2253_1_BM_CD138pos_pair
775	5	MMRF_2584_1_BM_CD138pos_pair
286	5	MMRF_1618_1_BM_CD138pos_pair
225	5	MMRF_1486_1_BM_CD138pos_pair
212	5	MMRF_1447_1_BM_CD138pos_pair
458	5	MMRF_1928_1_BM_CD138pos_pair
1142	5	pM11003
891	5	MMRF_2779_1_BM_CD138pos_pair
239	5	MMRF_1523_1_BM_CD138pos_pair
825	5	MMRF_2685_1_BM_CD138pos_pair
425	5	MMRF_1855_1_BM_CD138pos_pair
974	5	SMM-030_pair
19	5	SCI019
551	5	MMRF_2141_1_BM_CD138pos_pair
464	5	MMRF_1940_1_BM_CD138pos_pair
342	5	MMRF_1718_1_BM_CD138pos_pair
308	5	MMRF_1650_1_BM_CD138pos_pair
340	5	MMRF_1715_1_BM_CD138pos_pair
1010	5	SMM-082_pair
578	5	MMRF_2199_1_BM_CD138pos_pair
670	5	MMRF_2383_1_BM_CD138pos_pair
597	5	MMRF_2231_1_BM_CD138pos_pair
907	5	MMRF_2815_1_BM_CD138pos_pair
226	5	MMRF_1489_1_BM_CD138pos_pair
1162	5	SCI106
831	5	MMRF_2696_1_BM_CD138pos_pair
267	5	MMRF_1583_1_BM_CD138pos_pair
243	5	MMRF_1534_1_BM_CD138pos_pair
4	5	SCI004
30	5	CTF004
375	5	MMRF_1777_1_BM_CD138pos_pair
381	5	MMRF_1784_1_BM_CD138pos_pair
475	5	MMRF_1978_1_BM_CD138pos_pair
538	5	MMRF_2115_1_BM_CD138pos_pair
608	5	MMRF_2253_1_BM_CD138pos_pair
1057	5	Tumor_Only_040_pair
572	5	MMRF_2187_1_BM_CD138pos_pair
517	5	MMRF_2076_1_BM_CD138pos_pair
731	5	MMRF_2499_1_BM_CD138pos_pair
842	5	MMRF_2709_1_BM_CD138pos_pair
422	5	MMRF_1850_1_BM_CD138pos_pair
107	5	MMRF_1082_1_BM_CD138pos_pair
515	5	MMRF_2068_1_BM_CD138pos_pair
789	5	MMRF_2609_1_BM_CD138pos_pair
143	5	MMRF_1267_1_BM_CD138pos_pair
131	5	MMRF_1195_1_BM_CD138pos_pair
1052	5	Tumor_Only_034_pair
945	5	PD47579a
675	5	MMRF_2397_1_BM_CD138pos_pair
423	5	MMRF_1851_1_BM_CD138pos_pair
151	5	MMRF_1286_1_BM_CD138pos_pair
612	5	MMRF_2266_1_BM_CD138pos_pair
777	5	MMRF_2590_1_BM_CD138pos_pair
1122	5	SCI065
576	5	MMRF_2197_1_BM_CD138pos_pair
1095	5	Tumor_Only_082_pair
761	5	MMRF_2560_1_BM_CD138pos_pair
792	5	MMRF_2621_1_BM_CD138pos_pair
408	5	MMRF_1830_1_BM_CD138pos_pair
702	5	MMRF_2449_1_BM_CD138pos_pair
97	5	MMRF_1048_1_BM_CD138pos_pair
208	5	MMRF_1436_1_BM_CD138pos_pair
841	5	MMRF_2708_1_BM_CD138pos_pair
433	5	MMRF_1866_1_BM_CD138pos_pair
193	5	MMRF_1392_1_BM_CD138pos_pair
749	5	MMRF_2532_1_BM_CD138pos_pair
229	5	MMRF_1501_1_BM_CD138pos_pair
647	5	MMRF_2328_1_BM_CD138pos_pair
105	5	MMRF_1078_1_BM_CD138pos_pair
890	5	MMRF_2778_1_BM_CD138pos_pair
243	5	MMRF_1534_1_BM_CD138pos_pair
467	5	MMRF_1960_1_BM_CD138pos_pair
375	5	MMRF_1777_1_BM_CD138pos_pair
789	5	MMRF_2609_1_BM_CD138pos_pair
459	5	MMRF_1929_1_BM_CD138pos_pair
296	5	MMRF_1634_1_BM_CD138pos_pair
397	5	MMRF_1810_1_BM_CD138pos_pair
620	5	MMRF_2279_1_BM_CD138pos_pair
1015	5	SMM-087_pair
690	5	MMRF_2427_1_BM_CD138pos_pair
396	5	MMRF_1808_1_BM_CD138pos_pair
730	5	MMRF_2498_1_BM_CD138pos_pair
27	5	CTF001
139	5	MMRF_1252_1_BM_CD138pos_pair
594	5	MMRF_2226_1_BM_CD138pos_pair
553	5	MMRF_2144_1_BM_CD138pos_pair
1019	5	SMM-091_pair
879	5	MMRF_2763_1_BM_CD138pos_pair
298	5	MMRF_1639_1_BM_CD138pos_pair
470	5	MMRF_1967_1_BM_CD138pos_pair
692	5	MMRF_2429_1_BM_CD138pos_pair
647	5	MMRF_2328_1_BM_CD138pos_pair
749	5	MMRF_2532_1_BM_CD138pos_pair
552	5	MMRF_2143_1_BM_CD138pos_pair
339	5	MMRF_1714_1_BM_CD138pos_pair
682	5	MMRF_2410_1_BM_CD138pos_pair
1096	5	Tumor_Only_083_pair
351	5	MMRF_1730_1_BM_CD138pos_pair
572	5	MMRF_2187_1_BM_CD138pos_pair
718	5	MMRF_2476_1_BM_CD138pos_pair
12	5	SCI013
101	5	MMRF_1061_1_BM_CD138pos_pair
115	5	MMRF_1108_1_BM_CD138pos_pair
877	5	MMRF_2761_1_BM_CD138pos_pair
551	5	MMRF_2141_1_BM_CD138pos_pair
993	5	SMM-054_pair
758	5	MMRF_2549_1_BM_CD138pos_pair
247	5	MMRF_1539_1_BM_CD138pos_pair
530	5	MMRF_2098_1_BM_CD138pos_pair
676	5	MMRF_2399_1_BM_CD138pos_pair
